Temperature, Humidity, Air_Pressure, Light_Intensity, Toxic_Chemical_Level, TVOC_Level, eCO2_Level, H2_Level, Ethanol_Level
26.10, 32.58, 102.14, 170, 39, 0, 405, 13889, 19790
26.06, 32.59, 102.14, 161, 39, 0, 406, 13890, 19788
26.08, 32.34, 102.14, 161, 39, 3, 401, 13888, 19783
26.06, 32.58, 102.14, 159, 40, 0, 400, 13896, 19802
26.10, 32.09, 102.14, 159, 39, 0, 400, 13887, 19795
26.12, 32.62, 102.14, 165, 39, 0, 400, 13887, 19794
26.12, 32.08, 102.13, 165, 39, 0, 403, 13889, 19790
26.12, 32.70, 102.13, 167, 40, 0, 401, 13892, 19802
26.12, 32.30, 102.14, 167, 40, 0, 400, 13893, 19801
26.12, 32.33, 102.14, 174, 40, 1, 400, 13890, 19804
26.10, 32.02, 102.14, 174, 38, 0, 408, 13895, 19808
26.10, 32.75, 102.14, 180, 39, 0, 401, 13890, 19810
26.12, 32.02, 102.14, 180, 38, 0, 400, 13894, 19816
26.12, 32.48, 102.14, 179, 37, 1, 408, 13888, 19813
26.14, 31.89, 102.14, 179, 39, 10, 409, 13885, 19819
26.12, 32.56, 102.14, 171, 39, 5, 403, 13885, 19814
26.14, 32.20, 102.14, 171, 38, 3, 402, 13889, 19814
26.14, 32.73, 102.13, 164, 41, 1, 416, 13881, 19807
26.14, 32.36, 102.14, 164, 38, 3, 407, 13881, 19807
26.15, 32.46, 102.13, 160, 39, 3, 415, 13892, 19817
26.14, 32.26, 102.13, 160, 38, 7, 412, 13882, 19809
26.15, 32.40, 102.13, 165, 39, 4, 415, 13884, 19810
26.15, 32.32, 102.13, 165, 39, 0, 405, 13893, 19812
26.17, 32.38, 102.14, 169, 39, 5, 409, 13888, 19818
26.19, 32.06, 102.14, 169, 37, 1, 409, 13887, 19813
26.17, 32.32, 102.13, 175, 40, 0, 404, 13889, 19818
26.17, 31.96, 102.14, 175, 38, 4, 400, 13888, 19813
26.15, 32.52, 102.14, 181, 39, 0, 410, 13886, 19828
26.19, 31.84, 102.14, 181, 39, 4, 406, 13882, 19811
26.17, 32.30, 102.14, 181, 38, 1, 408, 13883, 19823
26.21, 32.26, 102.13, 181, 38, 2, 410, 13887, 19815
26.19, 32.42, 102.13, 172, 38, 3, 406, 13885, 19821
26.23, 31.84, 102.14, 172, 35, 0, 401, 13893, 19826
26.17, 32.00, 102.14, 163, 38, 1, 407, 13887, 19815
26.19, 32.09, 102.13, 163, 37, 0, 407, 13887, 19825
26.23, 32.28, 102.13, 161, 39, 0, 400, 13899, 19831
26.21, 31.93, 102.13, 161, 38, 5, 404, 13887, 19830
26.21, 32.50, 102.14, 165, 39, 0, 400, 13888, 19837
26.17, 32.14, 102.14, 165, 37, 3, 400, 13894, 19830
26.19, 32.29, 102.13, 169, 40, 1, 404, 13885, 19831
26.19, 32.29, 102.13, 169, 38, 1, 400, 13891, 19833
26.21, 32.05, 102.13, 177, 37, 0, 406, 13892, 19831
26.19, 32.19, 102.14, 177, 38, 0, 407, 13891, 19839
26.19, 32.46, 102.13, 181, 37, 0, 400, 13892, 19840
26.19, 32.06, 102.13, 181, 38, 0, 400, 13892, 19839
26.19, 32.38, 102.13, 179, 37, 3, 411, 13894, 19840
26.17, 31.66, 102.13, 179, 39, 2, 408, 13883, 19831
26.19, 32.34, 102.13, 169, 38, 0, 406, 13887, 19837
26.19, 31.73, 102.13, 169, 38, 5, 407, 13886, 19835
26.21, 32.26, 102.13, 162, 39, 0, 401, 13890, 19848
26.21, 31.74, 102.13, 162, 37, 0, 400, 13891, 19844
26.21, 32.17, 102.13, 163, 38, 0, 401, 13893, 19841
26.23, 31.83, 102.13, 163, 37, 1, 400, 13890, 19847
26.23, 32.40, 102.13, 167, 38, 5, 402, 13892, 19842
26.23, 31.42, 102.13, 167, 38, 2, 400, 13895, 19852
26.21, 32.03, 102.13, 174, 36, 6, 404, 13888, 19850
26.23, 31.85, 102.13, 174, 37, 0, 400, 13890, 19851
26.24, 32.05, 102.13, 180, 38, 4, 400, 13889, 19849
26.21, 31.62, 102.13, 180, 36, 0, 402, 13892, 19858
26.21, 32.10, 102.13, 180, 38, 0, 400, 13895, 19855
26.24, 31.54, 102.13, 180, 38, 3, 406, 13890, 19857
26.26, 32.11, 102.13, 175, 36, 0, 400, 13892, 19856
26.23, 31.76, 102.13, 175, 38, 0, 413, 13888, 19852
26.24, 32.02, 102.13, 166, 37, 3, 409, 13891, 19857
26.24, 31.92, 102.13, 166, 37, 6, 408, 13889, 19858
26.26, 32.03, 102.13, 161, 37, 0, 415, 13890, 19861
26.24, 31.89, 102.13, 161, 37, 0, 410, 13886, 19855
26.24, 32.11, 102.13, 164, 37, 1, 405, 13886, 19859
26.24, 31.65, 102.13, 164, 40, 1, 412, 13892, 19858
26.23, 32.00, 102.13, 169, 37, 1, 403, 13892, 19857
26.26, 31.87, 102.13, 169, 38, 0, 404, 13890, 19860
26.28, 32.15, 102.13, 176, 38, 0, 408, 13889, 19867
26.24, 31.92, 102.13, 176, 37, 4, 410, 13892, 19868
26.26, 31.77, 102.13, 181, 37, 4, 410, 13895, 19873
26.26, 31.95, 102.13, 181, 38, 0, 400, 13894, 19869
26.28, 32.06, 102.13, 178, 36, 2, 405, 13894, 19866
26.28, 31.87, 102.13, 178, 36, 3, 410, 13886, 19870
26.30, 31.98, 102.13, 169, 37, 2, 406, 13887, 19865
26.28, 31.76, 102.14, 169, 37, 4, 403, 13887, 19866
26.30, 32.32, 102.13, 163, 36, 2, 406, 13887, 19867
26.32, 32.06, 102.13, 163, 38, 6, 405, 13893, 19875
26.32, 32.22, 102.13, 162, 39, 0, 412, 13894, 19869
26.30, 31.79, 102.13, 162, 36, 5, 408, 13886, 19874
26.32, 32.37, 102.13, 164, 37, 6, 407, 13884, 19863
26.30, 31.92, 102.13, 164, 38, 8, 403, 13892, 19869
26.33, 32.27, 102.13, 169, 38, 4, 405, 13892, 19871
26.35, 32.03, 102.13, 169, 37, 3, 400, 13889, 19869
26.32, 32.33, 102.13, 178, 38, 4, 407, 13891, 19876
26.33, 32.03, 102.13, 178, 37, 0, 406, 13889, 19880
26.32, 32.10, 102.13, 181, 38, 7, 407, 13891, 19880
26.32, 32.24, 102.13, 181, 40, 4, 413, 13886, 19869
26.35, 32.30, 102.13, 178, 38, 5, 408, 13891, 19880
26.32, 32.32, 102.13, 178, 35, 3, 413, 13889, 19882
26.33, 32.43, 102.13, 167, 32, 4, 406, 13891, 19880
26.32, 32.25, 102.13, 167, 38, 8, 422, 13883, 19871
26.32, 32.10, 102.13, 161, 38, 4, 416, 13887, 19873
26.33, 32.10, 102.13, 161, 38, 5, 408, 13884, 19872
26.35, 32.27, 102.13, 164, 38, 8, 414, 13883, 19873
26.33, 32.19, 102.14, 164, 36, 0, 407, 13887, 19877
26.33, 32.37, 102.14, 169, 36, 3, 407, 13882, 19873
26.33, 32.12, 102.13, 169, 37, 4, 405, 13890, 19873
26.32, 32.32, 102.13, 178, 38, 3, 406, 13895, 19876
26.35, 32.19, 102.13, 178, 35, 5, 408, 13886, 19877
26.35, 32.48, 102.14, 183, 37, 7, 400, 13891, 19872
26.35, 32.16, 102.13, 183, 36, 2, 400, 13896, 19879
26.33, 32.44, 102.13, 179, 38, 3, 405, 13891, 19877
26.35, 31.98, 102.13, 179, 36, 0, 401, 13895, 19879
26.35, 32.44, 102.13, 169, 38, 2, 400, 13893, 19881
26.35, 32.55, 102.13, 169, 36, 4, 400, 13893, 19885
26.41, 32.63, 102.14, 162, 37, 0, 400, 13893, 19882
26.42, 32.60, 102.14, 162, 36, 5, 405, 13900, 19889
26.41, 33.05, 102.13, 165, 37, 0, 401, 13894, 19889
26.41, 32.88, 102.13, 165, 38, 0, 404, 13887, 19893
26.42, 32.89, 102.14, 169, 36, 1, 424, 13880, 19883
26.41, 32.29, 102.13, 169, 36, 1, 431, 13871, 19890
26.37, 33.15, 102.13, 176, 37, 2, 433, 13871, 19893
26.37, 32.95, 102.13, 176, 38, 2, 441, 13863, 19885
26.41, 33.26, 102.13, 182, 34, 7, 437, 13861, 19879
26.41, 32.96, 102.13, 182, 36, 7, 440, 13868, 19886
26.41, 33.24, 102.14, 182, 37, 3, 431, 13864, 19881
26.46, 32.76, 102.13, 182, 37, 1, 436, 13870, 19892
26.46, 33.43, 102.13, 175, 35, 5, 422, 13874, 19884
26.42, 33.07, 102.13, 175, 37, 8, 428, 13875, 19889
26.39, 33.51, 102.13, 166, 38, 0, 411, 13874, 19896
26.39, 33.04, 102.13, 166, 37, 6, 412, 13876, 19889
26.42, 33.12, 102.13, 162, 37, 0, 417, 13878, 19895
26.44, 33.28, 102.13, 162, 36, 6, 415, 13881, 19897
26.42, 33.38, 102.14, 167, 38, 7, 422, 13870, 19891
26.42, 32.77, 102.13, 167, 31, 0, 424, 13875, 19898
26.44, 33.48, 102.13, 174, 37, 2, 424, 13871, 19889
26.44, 32.89, 102.13, 174, 37, 0, 422, 13868, 19890
26.41, 33.28, 102.13, 182, 37, 2, 423, 13869, 19896
26.44, 32.60, 102.13, 182, 37, 6, 423, 13871, 19895
26.42, 33.23, 102.14, 182, 38, 8, 416, 13866, 19894
26.44, 33.17, 102.14, 182, 37, 4, 421, 13873, 19891
26.41, 33.10, 102.13, 175, 38, 0, 418, 13873, 19893
26.46, 33.07, 102.14, 175, 36, 2, 418, 13870, 19886
26.48, 33.32, 102.13, 166, 38, 6, 415, 13869, 19892
26.44, 33.10, 102.14, 166, 38, 2, 414, 13883, 19903
26.44, 33.13, 102.13, 163, 37, 7, 406, 13881, 19899
26.48, 32.76, 102.13, 163, 37, 3, 404, 13877, 19900
26.48, 33.24, 102.13, 165, 36, 4, 406, 13880, 19897
26.48, 32.85, 102.13, 165, 36, 1, 400, 13885, 19902
26.44, 33.15, 102.13, 172, 37, 5, 413, 13873, 19894
26.42, 32.97, 102.13, 172, 38, 0, 404, 13880, 19896
26.46, 33.10, 102.13, 181, 37, 2, 401, 13883, 19900
26.48, 32.91, 102.14, 181, 35, 7, 403, 13883, 19901
26.48, 32.98, 102.13, 182, 36, 7, 401, 13883, 19891
26.46, 32.50, 102.13, 182, 36, 8, 400, 13889, 19898
26.48, 33.04, 102.13, 177, 38, 1, 406, 13886, 19898
26.46, 32.38, 102.13, 177, 37, 0, 400, 13889, 19901
26.48, 32.92, 102.14, 166, 39, 0, 401, 13891, 19906
26.51, 32.75, 102.14, 166, 37, 2, 400, 13887, 19901
26.46, 32.96, 102.13, 162, 37, 0, 401, 13890, 19907
26.48, 32.73, 102.14, 162, 37, 4, 400, 13886, 19913
26.50, 32.87, 102.13, 166, 37, 0, 401, 13887, 19901
26.48, 32.45, 102.13, 166, 37, 1, 400, 13888, 19911
26.48, 32.85, 102.13, 173, 37, 2, 409, 13884, 19905
26.48, 32.54, 102.13, 173, 37, 4, 411, 13890, 19908
26.51, 32.83, 102.14, 181, 36, 6, 407, 13890, 19911
26.50, 32.49, 102.13, 181, 35, 0, 400, 13889, 19913
26.48, 32.72, 102.14, 182, 37, 1, 400, 13889, 19909
26.42, 32.29, 102.14, 182, 35, 0, 409, 13886, 19909
26.48, 32.66, 102.14, 175, 37, 6, 409, 13885, 19914
26.50, 32.76, 102.14, 175, 37, 0, 403, 13889, 19920
26.50, 32.49, 102.14, 165, 37, 4, 400, 13890, 19915
26.50, 32.23, 102.13, 165, 37, 0, 400, 13889, 19914
26.51, 32.74, 102.13, 162, 38, 3, 408, 13883, 19913
26.48, 32.30, 102.14, 162, 37, 6, 400, 13888, 19912
26.50, 32.51, 102.14, 167, 37, 3, 400, 13889, 19909
26.51, 32.25, 102.13, 167, 37, 3, 401, 13892, 19922
26.50, 32.44, 102.13, 174, 37, 0, 412, 13886, 19913
26.48, 32.39, 102.14, 174, 39, 1, 407, 13886, 19913
26.51, 32.65, 102.14, 181, 37, 0, 400, 13899, 19927
26.50, 32.22, 102.14, 181, 37, 10, 407, 13887, 19910
26.48, 32.51, 102.14, 182, 36, 0, 404, 13894, 19921
26.50, 31.94, 102.14, 182, 36, 4, 409, 13889, 19929
26.48, 32.41, 102.14, 175, 37, 4, 413, 13893, 19925
26.48, 32.23, 102.13, 175, 36, 7, 413, 13884, 19919
26.48, 32.31, 102.13, 165, 37, 0, 407, 13893, 19926
26.51, 31.76, 102.14, 165, 37, 5, 406, 13890, 19921
26.53, 32.39, 102.14, 163, 37, 3, 400, 13888, 19923
26.50, 31.74, 102.13, 163, 37, 1, 409, 13890, 19923
26.50, 32.38, 102.13, 166, 37, 0, 407, 13887, 19929
26.55, 32.18, 102.13, 166, 37, 0, 404, 13887, 19930
26.55, 32.38, 102.13, 172, 37, 3, 409, 13887, 19926
26.55, 31.91, 102.14, 172, 37, 2, 400, 13889, 19933
26.53, 32.45, 102.13, 181, 37, 4, 404, 13891, 19931
26.51, 32.06, 102.13, 181, 37, 6, 407, 13889, 19931
26.53, 32.18, 102.14, 182, 27, 7, 407, 13886, 19923
26.55, 32.19, 102.13, 182, 37, 1, 408, 13886, 19929
26.51, 32.34, 102.13, 175, 38, 2, 402, 13893, 19926
26.57, 32.13, 102.13, 175, 37, 1, 411, 13889, 19924
26.55, 32.36, 102.14, 165, 37, 1, 400, 13888, 19930
26.57, 31.97, 102.14, 165, 36, 0, 400, 13892, 19938
26.57, 32.25, 102.14, 163, 37, 4, 408, 13888, 19928
26.53, 31.98, 102.13, 163, 37, 2, 403, 13895, 19936
26.53, 32.08, 102.14, 168, 40, 0, 407, 13892, 19928
26.51, 31.78, 102.14, 168, 36, 8, 406, 13893, 19929
26.51, 32.08, 102.14, 177, 37, 3, 400, 13892, 19931
26.57, 31.95, 102.13, 177, 36, 4, 413, 13891, 19940
26.57, 32.07, 102.14, 183, 40, 0, 408, 13886, 19927
26.60, 31.79, 102.13, 183, 37, 5, 405, 13892, 19935
26.59, 32.12, 102.14, 180, 37, 8, 405, 13891, 19931
26.59, 32.08, 102.13, 180, 37, 5, 402, 13892, 19940
26.57, 32.21, 102.13, 169, 37, 2, 404, 13893, 19944
26.59, 31.40, 102.13, 169, 39, 3, 403, 13894, 19939
26.60, 32.09, 102.14, 163, 38, 5, 406, 13891, 19939
26.59, 31.91, 102.13, 163, 38, 5, 409, 13885, 19931
26.60, 31.98, 102.13, 167, 37, 8, 409, 13882, 19932
26.57, 31.45, 102.13, 167, 37, 8, 409, 13888, 19931
26.60, 32.18, 102.14, 172, 37, 7, 408, 13891, 19933
26.62, 31.93, 102.13, 172, 36, 5, 405, 13895, 19931
26.57, 32.10, 102.13, 181, 36, 7, 405, 13890, 19929
26.55, 31.77, 102.13, 181, 38, 1, 400, 13898, 19941
26.59, 31.95, 102.13, 182, 37, 3, 410, 13893, 19950
26.57, 31.87, 102.13, 182, 36, 0, 401, 13892, 19943
26.57, 32.02, 102.13, 174, 36, 4, 405, 13890, 19946
26.59, 31.43, 102.13, 174, 37, 0, 400, 13896, 19947
26.59, 32.04, 102.14, 164, 37, 3, 406, 13887, 19936
26.60, 31.75, 102.14, 164, 37, 10, 409, 13889, 19936
26.59, 31.91, 102.13, 164, 37, 4, 401, 13893, 19938
26.60, 31.75, 102.14, 164, 38, 13, 410, 13888, 19941
26.62, 31.89, 102.13, 170, 35, 3, 406, 13887, 19944
26.57, 31.43, 102.13, 170, 35, 6, 404, 13890, 19940
26.60, 31.97, 102.14, 179, 38, 4, 403, 13888, 19943
26.59, 31.35, 102.14, 179, 37, 2, 400, 13891, 19945
26.59, 31.78, 102.14, 182, 36, 5, 400, 13889, 19940
26.59, 31.19, 102.14, 182, 37, 5, 404, 13891, 19938
26.60, 31.75, 102.14, 177, 35, 3, 400, 13896, 19947
26.60, 31.69, 102.14, 177, 37, 0, 401, 13896, 19956
26.59, 31.44, 102.14, 168, 38, 2, 404, 13888, 19941
26.57, 31.51, 102.14, 168, 37, 1, 402, 13892, 19947
26.60, 31.84, 102.13, 163, 35, 0, 400, 13892, 19948
26.62, 31.68, 102.13, 163, 38, 0, 402, 13897, 19953
26.60, 31.91, 102.14, 166, 36, 4, 403, 13890, 19946
26.59, 31.55, 102.14, 166, 35, 0, 401, 13892, 19952
26.64, 31.72, 102.13, 174, 37, 0, 406, 13892, 19962
26.62, 31.47, 102.13, 174, 38, 8, 416, 13890, 19953
26.60, 31.82, 102.13, 182, 36, 9, 413, 13885, 19955
26.59, 31.62, 102.13, 182, 38, 5, 406, 13893, 19957
26.66, 31.76, 102.14, 183, 36, 8, 410, 13887, 19959
26.60, 31.24, 102.14, 183, 36, 5, 406, 13892, 19954
26.64, 31.77, 102.13, 175, 38, 6, 412, 13888, 19952
26.64, 31.33, 102.14, 175, 37, 7, 415, 13889, 19949
26.64, 31.55, 102.13, 166, 34, 9, 405, 13886, 19958
26.62, 31.31, 102.14, 166, 38, 7, 413, 13890, 19953
26.62, 31.40, 102.13, 163, 35, 0, 402, 13892, 19956
26.64, 31.16, 102.13, 163, 37, 2, 400, 13890, 19955
26.66, 31.67, 102.13, 168, 37, 5, 410, 13892, 19959
26.64, 31.51, 102.14, 168, 36, 3, 405, 13890, 19959
26.64, 31.66, 102.14, 177, 37, 0, 404, 13890, 19960
26.64, 31.34, 102.14, 177, 38, 6, 405, 13887, 19959
26.64, 31.54, 102.14, 184, 37, 0, 400, 13885, 19959
26.66, 31.74, 102.14, 184, 37, 10, 406, 13888, 19962
26.64, 31.79, 102.14, 182, 39, 3, 406, 13888, 19959
26.66, 31.48, 102.13, 182, 37, 5, 409, 13887, 19961
26.64, 31.71, 102.13, 170, 37, 9, 409, 13878, 19950
26.64, 31.17, 102.14, 170, 37, 11, 417, 13884, 19954
26.64, 31.68, 102.13, 164, 36, 2, 410, 13881, 19963
26.64, 31.48, 102.13, 164, 37, 9, 422, 13878, 19957
26.62, 31.61, 102.14, 167, 37, 9, 416, 13876, 19957
26.62, 31.29, 102.13, 167, 38, 10, 423, 13876, 19962
26.66, 31.66, 102.14, 173, 37, 3, 412, 13876, 19962
26.66, 31.48, 102.13, 173, 37, 15, 424, 13872, 19959
26.64, 31.53, 102.13, 183, 37, 5, 417, 13876, 19956
26.66, 30.96, 102.14, 183, 38, 7, 411, 13879, 19958
26.64, 31.34, 102.14, 183, 38, 10, 411, 13875, 19953
26.66, 31.43, 102.13, 183, 38, 7, 406, 13883, 19950
26.64, 31.58, 102.13, 175, 38, 11, 407, 13879, 19954
26.69, 31.40, 102.13, 175, 38, 8, 405, 13882, 19953
26.66, 31.59, 102.13, 166, 36, 12, 409, 13885, 19952
26.68, 31.11, 102.13, 166, 37, 9, 401, 13883, 19951
26.68, 31.62, 102.14, 164, 38, 5, 400, 13888, 19957
26.69, 31.54, 102.14, 164, 37, 1, 400, 13882, 19953
26.69, 31.55, 102.13, 170, 38, 9, 400, 13883, 19951
26.66, 31.37, 102.14, 170, 38, 1, 401, 13891, 19954
26.69, 31.62, 102.14, 177, 37, 6, 402, 13889, 19963
26.71, 31.58, 102.13, 177, 38, 7, 408, 13888, 19953
26.68, 31.46, 102.13, 183, 38, 3, 410, 13892, 19961
26.66, 31.01, 102.13, 183, 37, 2, 406, 13890, 19960
26.66, 31.48, 102.14, 179, 38, 8, 415, 13885, 19956
26.69, 31.08, 102.13, 179, 36, 2, 403, 13889, 19960
26.66, 31.58, 102.14, 169, 37, 2, 405, 13886, 19964
26.69, 31.33, 102.14, 169, 37, 3, 402, 13890, 19963
26.69, 31.40, 102.13, 163, 36, 6, 406, 13888, 19963
26.66, 31.37, 102.14, 163, 38, 0, 407, 13880, 19965
26.69, 31.66, 102.13, 168, 35, 3, 405, 13887, 19969
26.71, 31.01, 102.13, 168, 37, 1, 403, 13886, 19962
26.68, 31.63, 102.13, 176, 39, 0, 409, 13886, 19965
26.66, 31.33, 102.13, 176, 37, 3, 402, 13892, 19967
26.66, 31.59, 102.13, 184, 36, 2, 408, 13892, 19965
26.69, 31.10, 102.13, 184, 38, 2, 400, 13892, 19966
