Temperature, Humidity, Air_Pressure, Light_Intensity, Toxic_Chemical_Level, TVOC_Level, eCO2_Level, H2_Level, Ethanol_Level
24.73, 26.29, 102.56, 83, 26, 118, 400, 14248, 20878
24.70, 26.30, 102.56, 85, 25, 121, 400, 14246, 20869
24.71, 25.86, 102.56, 85, 26, 118, 400, 14248, 20878
24.71, 26.48, 102.56, 86, 26, 121, 400, 14248, 20886
24.70, 26.29, 102.56, 86, 26, 116, 400, 14251, 20880
24.73, 26.31, 102.56, 86, 24, 119, 400, 14249, 20880
24.71, 26.31, 102.55, 86, 25, 124, 400, 14248, 20884
24.71, 26.45, 102.56, 86, 26, 118, 400, 14242, 20880
24.70, 26.02, 102.56, 86, 26, 113, 400, 14243, 20883
24.70, 26.35, 102.56, 86, 26, 114, 400, 14243, 20894
24.71, 26.21, 102.56, 86, 25, 113, 400, 14236, 20890
24.75, 26.40, 102.56, 86, 26, 115, 400, 14231, 20883
24.73, 26.15, 102.56, 86, 26, 116, 400, 14227, 20872
24.68, 26.19, 102.56, 86, 25, 119, 400, 14222, 20872
24.73, 26.12, 102.56, 86, 27, 118, 400, 14222, 20875
24.73, 26.42, 102.56, 86, 27, 122, 400, 14220, 20871
24.71, 25.95, 102.55, 86, 25, 121, 400, 14222, 20875
24.71, 26.34, 102.56, 85, 27, 123, 400, 14225, 20875
24.73, 25.85, 102.56, 85, 26, 121, 401, 14223, 20870
24.70, 26.43, 102.56, 84, 26, 120, 400, 14223, 20875
24.71, 25.81, 102.56, 84, 26, 118, 400, 14219, 20868
24.70, 26.40, 102.56, 84, 25, 120, 400, 14217, 20876
24.71, 25.74, 102.56, 84, 27, 115, 400, 14229, 20879
24.73, 26.32, 102.56, 84, 26, 118, 400, 14231, 20881
24.71, 25.93, 102.56, 84, 26, 118, 400, 14230, 20883
24.71, 26.52, 102.56, 83, 24, 120, 400, 14226, 20874
24.75, 25.96, 102.56, 83, 27, 119, 400, 14229, 20880
24.68, 26.37, 102.56, 83, 25, 118, 400, 14231, 20878
24.70, 26.37, 102.56, 83, 25, 121, 400, 14227, 20878
24.70, 26.39, 102.56, 83, 26, 121, 400, 14231, 20878
24.71, 25.90, 102.56, 83, 26, 121, 400, 14241, 20878
24.71, 26.34, 102.56, 84, 25, 112, 400, 14236, 20885
24.71, 26.03, 102.56, 84, 24, 114, 400, 14241, 20887
24.70, 26.16, 102.56, 85, 26, 117, 400, 14240, 20877
24.68, 26.49, 102.56, 85, 26, 120, 400, 14241, 20877
24.71, 26.38, 102.56, 86, 25, 117, 400, 14245, 20879
24.71, 26.37, 102.56, 86, 25, 119, 400, 14244, 20878
24.71, 26.31, 102.56, 86, 24, 119, 400, 14245, 20870
24.68, 26.04, 102.56, 86, 26, 119, 400, 14250, 20874
24.70, 26.30, 102.56, 85, 24, 122, 400, 14249, 20882
24.71, 26.08, 102.56, 85, 26, 117, 400, 14249, 20878
24.70, 26.31, 102.56, 85, 26, 121, 400, 14249, 20872
24.70, 25.99, 102.56, 85, 26, 120, 400, 14253, 20874
24.71, 26.37, 102.56, 84, 24, 119, 400, 14252, 20871
24.70, 26.22, 102.56, 84, 24, 115, 400, 14257, 20879
24.68, 26.50, 102.56, 83, 27, 115, 400, 14256, 20876
24.70, 26.14, 102.56, 83, 25, 116, 400, 14257, 20884
24.68, 26.13, 102.56, 84, 24, 118, 400, 14257, 20879
24.70, 26.02, 102.56, 84, 25, 124, 400, 14251, 20871
24.68, 26.24, 102.56, 85, 26, 110, 400, 14258, 20890
24.68, 26.17, 102.56, 85, 25, 113, 400, 14260, 20889
24.70, 26.12, 102.55, 86, 25, 110, 400, 14256, 20886
24.70, 25.89, 102.56, 86, 24, 112, 400, 14256, 20888
24.71, 26.23, 102.56, 86, 24, 110, 400, 14261, 20903
24.68, 26.04, 102.56, 86, 24, 106, 400, 14251, 20890
24.68, 26.24, 102.56, 86, 24, 111, 400, 14256, 20890
24.68, 25.78, 102.56, 86, 24, 108, 400, 14248, 20885
24.70, 26.40, 102.56, 86, 25, 111, 400, 14248, 20890
24.68, 25.95, 102.55, 86, 26, 110, 400, 14243, 20889
24.70, 26.33, 102.56, 86, 24, 108, 400, 14245, 20889
24.68, 25.83, 102.56, 86, 25, 110, 400, 14248, 20887
24.70, 26.40, 102.56, 86, 24, 106, 400, 14248, 20891
24.66, 25.92, 102.56, 86, 24, 108, 400, 14249, 20887
24.71, 26.17, 102.56, 86, 24, 110, 400, 14243, 20875
24.73, 25.90, 102.56, 86, 24, 100, 400, 14249, 20887
24.71, 26.14, 102.56, 86, 25, 110, 400, 14254, 20888
24.70, 26.21, 102.55, 86, 25, 115, 400, 14246, 20883
24.70, 26.10, 102.55, 85, 26, 109, 400, 14247, 20880
24.66, 26.27, 102.56, 85, 25, 113, 400, 14244, 20882
24.70, 26.33, 102.55, 86, 26, 107, 400, 14253, 20884
24.71, 26.22, 102.55, 86, 24, 109, 400, 14255, 20886
24.70, 26.19, 102.56, 85, 25, 104, 400, 14251, 20884
24.68, 25.87, 102.56, 85, 26, 114, 400, 14244, 20884
24.70, 26.19, 102.55, 85, 26, 107, 400, 14250, 20892
24.68, 26.13, 102.56, 85, 26, 113, 400, 14251, 20880
24.66, 26.32, 102.56, 84, 26, 108, 400, 14250, 20883
24.68, 25.89, 102.56, 84, 24, 107, 400, 14246, 20888
24.70, 26.25, 102.55, 84, 26, 104, 400, 14249, 20884
24.68, 26.05, 102.56, 84, 26, 111, 400, 14244, 20879
24.68, 26.25, 102.56, 84, 25, 107, 400, 14239, 20884
24.68, 25.89, 102.56, 84, 26, 109, 415, 14202, 20881
24.68, 26.19, 102.56, 83, 26, 119, 500, 14138, 20861
24.66, 25.86, 102.55, 83, 26, 125, 569, 14083, 20856
24.68, 26.01, 102.56, 83, 26, 131, 610, 14058, 20853
24.70, 26.44, 102.55, 83, 27, 135, 614, 14053, 20843
24.64, 26.29, 102.56, 83, 27, 142, 617, 14048, 20832
24.70, 26.02, 102.56, 83, 27, 140, 611, 14052, 20838
24.62, 26.18, 102.55, 83, 27, 143, 605, 14056, 20833
24.68, 25.90, 102.56, 83, 27, 148, 596, 14076, 20838
24.70, 26.16, 102.56, 84, 25, 143, 576, 14088, 20828
24.71, 26.18, 102.56, 84, 28, 139, 553, 14099, 20835
24.68, 26.28, 102.56, 84, 26, 142, 538, 14116, 20834
24.66, 25.85, 102.56, 84, 26, 142, 521, 14125, 20832
24.68, 26.26, 102.56, 84, 27, 138, 502, 14139, 20834
24.68, 26.05, 102.56, 84, 25, 145, 494, 14145, 20834
24.70, 26.09, 102.56, 85, 25, 142, 471, 14159, 20840
24.68, 26.40, 102.56, 85, 28, 139, 467, 14166, 20831
24.68, 26.14, 102.56, 86, 28, 139, 451, 14170, 20834
24.66, 26.20, 102.56, 86, 28, 146, 448, 14179, 20834
24.68, 26.27, 102.56, 86, 27, 139, 433, 14180, 20827
24.66, 25.89, 102.55, 86, 28, 139, 439, 14187, 20838
24.66, 26.00, 102.56, 86, 27, 143, 432, 14192, 20844
24.68, 26.09, 102.56, 86, 26, 141, 429, 14187, 20834
24.68, 26.54, 102.55, 86, 28, 147, 434, 14183, 20829
24.66, 26.26, 102.56, 86, 28, 143, 448, 14172, 20833
24.64, 26.18, 102.56, 85, 26, 144, 448, 14180, 20822
24.66, 26.00, 102.56, 85, 27, 142, 438, 14187, 20833
24.68, 26.47, 102.56, 85, 26, 139, 425, 14196, 20839
24.66, 26.13, 102.56, 85, 27, 143, 420, 14194, 20837
24.68, 26.57, 102.55, 84, 27, 140, 421, 14202, 20839
24.66, 26.52, 102.55, 84, 27, 138, 422, 14197, 20850
24.64, 26.32, 102.55, 84, 25, 137, 423, 14193, 20838
24.62, 26.09, 102.56, 84, 26, 138, 426, 14192, 20843
24.64, 26.19, 102.55, 84, 28, 135, 430, 14177, 20833
24.66, 26.06, 102.56, 84, 26, 136, 443, 14170, 20831
24.64, 26.66, 102.56, 83, 26, 139, 448, 14175, 20830
24.64, 26.35, 102.56, 83, 28, 137, 439, 14175, 20832
24.62, 26.50, 102.56, 83, 28, 143, 437, 14175, 20829
24.66, 26.10, 102.56, 83, 26, 142, 438, 14177, 20832
24.62, 26.41, 102.56, 83, 27, 145, 452, 14170, 20823
24.62, 26.25, 102.56, 83, 27, 142, 459, 14156, 20817
24.62, 26.43, 102.56, 83, 27, 152, 471, 14154, 20814
24.61, 26.12, 102.56, 83, 25, 150, 467, 14153, 20813
24.62, 26.24, 102.56, 85, 26, 153, 478, 14151, 20821
24.62, 26.49, 102.56, 85, 26, 146, 463, 14151, 20816
24.62, 26.22, 102.56, 86, 27, 147, 460, 14155, 20822
24.64, 26.04, 102.56, 86, 27, 148, 455, 14157, 20821
24.64, 26.57, 102.56, 86, 27, 148, 463, 14162, 20812
24.62, 25.93, 102.56, 86, 27, 149, 460, 14160, 20818
24.62, 26.21, 102.56, 85, 26, 153, 454, 14167, 20819
24.66, 26.25, 102.56, 85, 26, 149, 444, 14169, 20819
24.64, 26.36, 102.56, 85, 26, 152, 439, 14172, 20828
24.64, 26.28, 102.56, 85, 26, 150, 429, 14181, 20818
24.68, 26.19, 102.56, 84, 27, 140, 419, 14183, 20820
24.62, 26.01, 102.56, 84, 26, 154, 422, 14179, 20817
24.62, 26.52, 102.55, 84, 25, 144, 413, 14192, 20823
24.61, 26.57, 102.56, 84, 27, 144, 416, 14191, 20829
24.61, 26.15, 102.56, 83, 27, 142, 412, 14188, 20821
24.59, 26.07, 102.56, 83, 27, 144, 412, 14185, 20823
24.62, 26.62, 102.56, 83, 28, 148, 410, 14187, 20822
24.61, 26.44, 102.56, 83, 28, 146, 410, 14189, 20827
24.61, 26.51, 102.56, 83, 27, 147, 418, 14187, 20824
24.62, 26.00, 102.55, 83, 26, 151, 439, 14165, 20814
24.62, 26.35, 102.55, 84, 24, 149, 456, 14149, 20811
24.62, 26.17, 102.56, 84, 28, 148, 465, 14145, 20818
24.64, 26.19, 102.56, 86, 27, 151, 485, 14134, 20821
24.62, 26.34, 102.55, 86, 27, 156, 484, 14124, 20806
24.61, 26.26, 102.56, 86, 26, 154, 496, 14129, 20819
24.62, 26.49, 102.56, 86, 28, 152, 478, 14133, 20815
24.59, 26.40, 102.56, 86, 28, 152, 467, 14145, 20813
24.59, 26.04, 102.56, 86, 28, 157, 452, 14148, 20813
24.62, 26.66, 102.55, 85, 28, 152, 438, 14165, 20811
24.62, 26.02, 102.56, 85, 27, 150, 435, 14173, 20810
24.61, 26.40, 102.55, 84, 28, 144, 422, 14179, 20810
24.59, 26.00, 102.56, 84, 28, 153, 412, 14182, 20817
24.61, 26.58, 102.56, 83, 28, 150, 414, 14182, 20810
24.59, 26.16, 102.56, 83, 27, 153, 411, 14183, 20815
24.62, 26.22, 102.55, 83, 27, 154, 402, 14188, 20821
24.59, 26.18, 102.55, 83, 28, 147, 400, 14191, 20808
24.62, 26.48, 102.56, 85, 27, 150, 400, 14201, 20819
24.62, 26.56, 102.56, 85, 26, 148, 400, 14200, 20817
24.57, 26.42, 102.56, 85, 28, 143, 400, 14201, 20829
24.61, 26.31, 102.55, 85, 28, 143, 400, 14204, 20822
24.59, 26.32, 102.55, 86, 27, 145, 400, 14208, 20819
24.61, 26.20, 102.56, 86, 28, 150, 400, 14207, 20811
24.59, 26.28, 102.56, 86, 28, 146, 400, 14204, 20806
24.59, 25.98, 102.55, 86, 27, 142, 400, 14214, 20824
24.61, 26.48, 102.56, 86, 28, 145, 400, 14208, 20824
24.59, 26.48, 102.56, 86, 26, 144, 400, 14218, 20832
24.59, 26.41, 102.56, 86, 26, 140, 400, 14219, 20826
24.61, 26.48, 102.56, 86, 26, 134, 400, 14221, 20832
24.61, 26.13, 102.56, 85, 25, 137, 400, 14218, 20825
24.57, 26.16, 102.56, 85, 26, 135, 400, 14220, 20836
24.57, 26.25, 102.56, 85, 27, 137, 400, 14228, 20829
24.61, 26.17, 102.56, 85, 28, 138, 400, 14225, 20836
24.59, 26.45, 102.56, 85, 26, 133, 400, 14231, 20843
24.59, 26.63, 102.56, 85, 27, 135, 400, 14223, 20833
24.59, 26.48, 102.56, 84, 27, 136, 400, 14224, 20839
24.61, 26.48, 102.56, 84, 26, 134, 400, 14223, 20842
24.57, 26.41, 102.56, 83, 27, 131, 400, 14228, 20847
24.61, 26.55, 102.56, 83, 27, 132, 400, 14229, 20837
24.64, 26.47, 102.56, 83, 28, 133, 400, 14226, 20839
24.64, 26.03, 102.55, 83, 26, 132, 400, 14227, 20843
24.62, 26.39, 102.56, 83, 25, 134, 400, 14228, 20842
24.57, 26.43, 102.55, 83, 27, 136, 400, 14221, 20831
24.57, 26.59, 102.56, 84, 26, 127, 400, 14228, 20839
24.59, 25.96, 102.56, 84, 26, 128, 400, 14227, 20842
24.61, 26.44, 102.56, 85, 27, 127, 400, 14227, 20838
24.57, 26.10, 102.56, 85, 26, 128, 400, 14228, 20842
24.59, 26.38, 102.56, 85, 26, 135, 400, 14225, 20850
24.57, 26.34, 102.56, 85, 27, 128, 400, 14224, 20845
24.57, 26.59, 102.56, 86, 26, 131, 400, 14219, 20836
24.61, 26.20, 102.55, 86, 25, 134, 400, 14222, 20851
24.61, 26.59, 102.56, 86, 27, 130, 400, 14217, 20833
24.61, 26.59, 102.56, 86, 26, 135, 400, 14211, 20832
24.61, 26.26, 102.56, 86, 27, 134, 400, 14207, 20831
24.62, 26.16, 102.56, 86, 26, 126, 400, 14217, 20844
24.59, 26.44, 102.56, 86, 25, 128, 400, 14216, 20850
24.61, 26.15, 102.56, 86, 27, 127, 400, 14213, 20841
24.59, 26.38, 102.56, 86, 30, 133, 400, 14213, 20838
24.61, 26.12, 102.56, 86, 26, 135, 400, 14211, 20844
24.62, 26.40, 102.56, 85, 27, 135, 400, 14218, 20839
24.59, 26.22, 102.56, 85, 26, 128, 400, 14218, 20841
24.61, 26.60, 102.56, 84, 27, 129, 400, 14213, 20835
24.57, 26.04, 102.55, 84, 26, 130, 400, 14213, 20842
24.59, 26.37, 102.56, 84, 27, 127, 400, 14215, 20842
24.61, 26.34, 102.56, 84, 26, 129, 400, 14214, 20846
24.61, 26.53, 102.56, 83, 25, 128, 400, 14207, 20842
24.61, 26.11, 102.56, 83, 27, 129, 400, 14212, 20848
24.59, 26.48, 102.56, 83, 27, 134, 400, 14206, 20834
24.59, 26.48, 102.56, 83, 26, 137, 400, 14199, 20831
24.55, 26.35, 102.56, 83, 26, 136, 400, 14201, 20832
24.59, 26.17, 102.56, 83, 26, 137, 400, 14197, 20828
24.59, 26.51, 102.56, 84, 24, 130, 400, 14201, 20833
24.59, 26.03, 102.56, 84, 26, 136, 400, 14194, 20829
24.59, 26.39, 102.56, 84, 27, 132, 413, 14190, 20834
24.62, 26.18, 102.56, 84, 26, 131, 424, 14174, 20829
24.61, 26.65, 102.56, 84, 25, 142, 453, 14152, 20819
24.57, 26.35, 102.56, 84, 26, 140, 451, 14151, 20823
24.59, 26.42, 102.56, 85, 26, 138, 458, 14151, 20822
24.57, 26.38, 102.56, 85, 26, 138, 458, 14155, 20826
24.59, 26.45, 102.56, 86, 25, 139, 451, 14155, 20818
24.59, 26.11, 102.56, 86, 25, 145, 439, 14165, 20824
24.59, 26.27, 102.56, 86, 25, 139, 437, 14170, 20808
24.59, 26.42, 102.56, 86, 27, 141, 424, 14176, 20822
24.59, 26.48, 102.56, 85, 26, 139, 418, 14182, 20824
24.59, 26.24, 102.56, 85, 26, 136, 400, 14190, 20828
24.59, 26.59, 102.56, 85, 27, 138, 400, 14187, 20819
24.59, 26.23, 102.56, 85, 27, 141, 404, 14193, 20817
24.61, 26.62, 102.56, 86, 27, 137, 400, 14195, 20824
24.62, 26.36, 102.56, 86, 27, 143, 400, 14201, 20825
24.62, 26.41, 102.56, 86, 26, 135, 400, 14205, 20827
24.61, 26.40, 102.56, 86, 26, 141, 400, 14203, 20823
24.61, 26.55, 102.56, 86, 26, 135, 400, 14214, 20829
24.57, 26.28, 102.56, 86, 26, 140, 400, 14208, 20827
24.62, 26.67, 102.56, 86, 27, 141, 400, 14208, 20814
24.59, 26.19, 102.56, 86, 27, 140, 400, 14214, 20818
24.61, 26.68, 102.56, 85, 26, 141, 400, 14207, 20819
24.59, 26.29, 102.56, 85, 27, 141, 400, 14218, 20824
24.61, 26.72, 102.56, 84, 25, 134, 400, 14214, 20832
24.59, 26.07, 102.56, 84, 27, 134, 400, 14211, 20831
24.61, 26.45, 102.56, 84, 24, 134, 400, 14210, 20824
24.61, 26.21, 102.56, 84, 26, 134, 400, 14211, 20827
24.61, 26.59, 102.56, 83, 27, 137, 400, 14210, 20831
24.61, 26.19, 102.56, 83, 26, 138, 400, 14206, 20829
24.59, 26.72, 102.56, 83, 26, 134, 400, 14211, 20835
24.59, 26.29, 102.56, 83, 25, 129, 400, 14201, 20832
24.59, 26.79, 102.56, 83, 27, 134, 400, 14207, 20836
24.62, 26.27, 102.56, 83, 27, 137, 400, 14205, 20826
24.62, 26.57, 102.56, 83, 26, 137, 400, 14205, 20831
24.59, 26.18, 102.56, 83, 26, 136, 400, 14208, 20824
24.62, 26.47, 102.56, 84, 25, 138, 400, 14206, 20822
24.62, 26.16, 102.56, 84, 26, 137, 400, 14207, 20826
24.61, 26.67, 102.56, 85, 26, 136, 400, 14204, 20825
24.59, 26.49, 102.56, 85, 26, 137, 400, 14210, 20832
24.61, 26.49, 102.56, 85, 26, 133, 400, 14219, 20831
24.59, 26.69, 102.56, 85, 26, 134, 400, 14211, 20828
24.62, 26.66, 102.56, 86, 26, 130, 400, 14211, 20832
24.61, 26.30, 102.56, 86, 26, 136, 400, 14218, 20833
24.61, 26.50, 102.56, 86, 26, 132, 400, 14215, 20829
24.59, 26.65, 102.56, 86, 26, 132, 400, 14215, 20837
24.64, 26.55, 102.56, 86, 27, 132, 400, 14217, 20827
24.59, 26.28, 102.56, 86, 26, 134, 400, 14211, 20831
24.61, 26.58, 102.56, 86, 26, 133, 400, 14215, 20830
24.62, 26.30, 102.56, 86, 24, 126, 400, 14221, 20833
24.61, 26.56, 102.56, 86, 27, 136, 400, 14209, 20823
24.59, 26.30, 102.56, 86, 26, 134, 400, 14210, 20826
24.61, 26.69, 102.56, 86, 24, 138, 400, 14214, 20826
24.59, 26.38, 102.56, 86, 25, 131, 400, 14217, 20838
24.59, 26.70, 102.56, 86, 25, 132, 400, 14221, 20829
24.59, 26.23, 102.56, 86, 26, 130, 400, 14218, 20837
24.64, 26.70, 102.56, 86, 26, 132, 400, 14212, 20825
24.62, 26.68, 102.56, 86, 25, 130, 400, 14214, 20831
24.62, 26.50, 102.56, 86, 27, 137, 400, 14212, 20831
24.59, 26.16, 102.56, 86, 24, 132, 400, 14213, 20832
24.62, 26.73, 102.56, 85, 26, 135, 400, 14213, 20828
24.62, 26.10, 102.56, 85, 27, 132, 400, 14215, 20833
24.59, 26.43, 102.56, 85, 26, 129, 400, 14208, 20837
24.59, 26.24, 102.56, 85, 26, 129, 400, 14210, 20833
24.59, 26.63, 102.56, 84, 25, 131, 400, 14207, 20823
24.61, 26.55, 102.56, 84, 25, 127, 400, 14212, 20828
24.59, 26.53, 102.56, 84, 26, 135, 400, 14200, 20828
24.61, 26.33, 102.56, 84, 25, 133, 400, 14202, 20827
24.59, 26.61, 102.56, 84, 26, 127, 400, 14208, 20834
24.57, 26.42, 102.56, 84, 26, 135, 400, 14198, 20821
24.57, 26.58, 102.56, 84, 26, 131, 400, 14204, 20831
24.61, 26.28, 102.56, 84, 26, 135, 400, 14201, 20825
24.59, 26.81, 102.56, 83, 26, 134, 418, 14184, 20826
24.61, 26.25, 102.56, 83, 26, 130, 431, 14167, 20824
24.59, 26.61, 102.56, 83, 26, 139, 456, 14148, 20821
24.61, 26.27, 102.56, 83, 27, 137, 474, 14135, 20823
24.57, 26.61, 102.56, 83, 27, 138, 492, 14127, 20818
24.61, 26.13, 102.55, 83, 26, 141, 501, 14110, 20804
24.59, 26.35, 102.56, 83, 26, 142, 508, 14111, 20814
24.57, 26.57, 102.55, 83, 25, 138, 503, 14111, 20818
24.61, 26.39, 102.56, 84, 26, 147, 514, 14105, 20808
24.61, 26.68, 102.56, 84, 27, 147, 509, 14111, 20800
24.57, 26.48, 102.56, 84, 27, 150, 505, 14113, 20801
24.61, 26.67, 102.56, 84, 27, 151, 509, 14104, 20796
24.57, 26.26, 102.55, 84, 26, 151, 507, 14096, 20791
24.57, 26.73, 102.56, 84, 27, 154, 526, 14088, 20800
24.57, 26.74, 102.56, 86, 27, 153, 539, 14079, 20798
24.57, 26.70, 102.56, 86, 27, 150, 546, 14085, 20804
24.53, 26.35, 102.56, 86, 27, 151, 554, 14063, 20792
24.59, 26.37, 102.56, 86, 27, 153, 561, 14056, 20788
24.59, 26.81, 102.56, 86, 27, 166, 576, 14048, 20780
24.57, 26.73, 102.56, 86, 27, 165, 589, 14045, 20778
24.59, 26.48, 102.56, 86, 26, 165, 585, 14041, 20771
24.57, 26.39, 102.56, 86, 26, 171, 590, 14036, 20766
24.57, 26.28, 102.55, 85, 26, 171, 592, 14033, 20762
24.55, 26.44, 102.56, 85, 27, 172, 599, 14027, 20762
24.57, 26.16, 102.56, 85, 27, 179, 605, 14027, 20765
24.55, 26.25, 102.56, 85, 27, 182, 610, 14022, 20758
24.57, 26.47, 102.56, 84, 28, 175, 612, 14019, 20758
24.55, 26.38, 102.55, 84, 28, 174, 623, 14010, 20759
24.55, 26.71, 102.56, 84, 28, 182, 639, 14000, 20754
24.57, 26.59, 102.56, 84, 27, 183, 648, 13988, 20736
24.59, 26.85, 102.56, 83, 28, 192, 654, 13993, 20747
24.57, 26.11, 102.56, 83, 27, 185, 647, 13999, 20741
24.57, 26.52, 102.56, 83, 28, 189, 627, 14010, 20743
24.57, 26.34, 102.56, 83, 28, 187, 611, 14024, 20742
24.55, 26.62, 102.56, 86, 28, 186, 599, 14034, 20735
24.62, 26.30, 102.55, 86, 29, 187, 576, 14050, 20731
24.55, 26.68, 102.56, 86, 27, 187, 554, 14059, 20733
24.59, 26.37, 102.56, 86, 27, 191, 553, 14063, 20742
24.59, 26.80, 102.56, 86, 29, 195, 538, 14078, 20732
24.55, 26.36, 102.56, 86, 28, 190, 524, 14093, 20743
24.55, 26.48, 102.56, 86, 28, 190, 513, 14100, 20743
24.55, 26.49, 102.55, 86, 28, 186, 486, 14113, 20743
24.57, 26.66, 102.56, 85, 26, 185, 476, 14116, 20744
24.55, 26.78, 102.56, 85, 29, 187, 473, 14127, 20744
24.57, 26.49, 102.56, 84, 28, 185, 459, 14132, 20754
24.59, 26.26, 102.56, 84, 27, 183, 457, 14138, 20757
24.57, 26.68, 102.56, 83, 28, 179, 457, 14136, 20745
24.55, 26.25, 102.55, 83, 29, 182, 466, 14137, 20746
24.55, 26.82, 102.56, 83, 28, 186, 462, 14125, 20747
24.55, 26.25, 102.56, 83, 28, 187, 473, 14120, 20742
24.59, 26.69, 102.56, 85, 29, 184, 471, 14125, 20757
24.57, 26.59, 102.56, 85, 28, 184, 467, 14121, 20752
24.61, 26.64, 102.55, 86, 27, 177, 459, 14132, 20761
24.59, 26.50, 102.55, 86, 28, 181, 457, 14132, 20759
24.55, 26.76, 102.55, 86, 28, 175, 446, 14136, 20759
24.59, 26.56, 102.55, 86, 29, 176, 442, 14146, 20756
24.55, 26.68, 102.56, 86, 26, 171, 422, 14153, 20756
24.59, 26.72, 102.56, 86, 29, 176, 416, 14160, 20762
24.59, 26.76, 102.55, 86, 29, 176, 416, 14166, 20762
24.57, 26.80, 102.56, 86, 29, 165, 400, 14172, 20772
24.59, 26.59, 102.56, 85, 28, 172, 400, 14178, 20770
24.59, 26.75, 102.56, 85, 28, 164, 400, 14182, 20773
24.62, 26.59, 102.56, 84, 27, 168, 400, 14187, 20779
24.57, 26.69, 102.55, 84, 27, 163, 400, 14185, 20768
24.57, 26.83, 102.55, 83, 30, 165, 400, 14185, 20773
24.57, 26.29, 102.55, 83, 27, 168, 400, 14188, 20771
24.55, 26.63, 102.55, 85, 30, 170, 400, 14189, 20763
24.55, 26.51, 102.55, 85, 27, 170, 400, 14192, 20764
24.57, 26.50, 102.55, 85, 27, 165, 400, 14193, 20773
24.55, 26.36, 102.55, 85, 28, 166, 400, 14191, 20777
24.59, 26.51, 102.55, 86, 28, 167, 400, 14190, 20779
24.53, 26.54, 102.55, 86, 28, 165, 403, 14163, 20773
24.57, 26.65, 102.55, 86, 29, 179, 593, 14011, 20740
24.57, 26.37, 102.55, 86, 28, 187, 779, 13869, 20728
24.59, 26.69, 102.55, 85, 28, 209, 1076, 13728, 20701
24.61, 26.85, 102.55, 85, 30, 220, 1286, 13668, 20694
24.59, 26.62, 102.56, 84, 31, 230, 1202, 13704, 20680
