Temperature, Humidity, Air_Pressure, Light_Intensity, Toxic_Chemical_Level, TVOC_Level, eCO2_Level, H2_Level, Ethanol_Level
29.57, 28.83, 102.22, 777, 20, 4, 400, 14205, 19872
29.57, 28.87, 102.22, 777, 23, 4, 400, 14202, 19878
29.57, 28.88, 102.22, 777, 22, 0, 400, 14203, 19874
29.57, 28.88, 102.22, 777, 21, 5, 400, 14191, 19865
29.59, 28.85, 102.22, 776, 22, 5, 400, 14202, 19868
29.59, 29.07, 102.22, 776, 22, 6, 400, 14210, 19867
29.57, 28.51, 102.22, 777, 23, 7, 400, 14211, 19859
29.57, 28.68, 102.22, 777, 21, 2, 400, 14215, 19872
29.57, 28.81, 102.22, 777, 20, 0, 400, 14221, 19874
29.57, 28.82, 102.22, 777, 22, 4, 400, 14227, 19881
29.61, 28.69, 102.22, 778, 22, 4, 400, 14229, 19881
29.63, 28.80, 102.22, 778, 23, 3, 400, 14232, 19873
29.59, 28.74, 102.22, 777, 18, 0, 400, 14228, 19882
29.59, 28.95, 102.22, 777, 22, 0, 400, 14241, 19880
29.59, 28.77, 102.22, 777, 22, 0, 400, 14239, 19883
29.57, 28.75, 102.22, 777, 21, 4, 400, 14239, 19886
29.56, 28.65, 102.22, 776, 23, 3, 400, 14233, 19885
29.56, 28.73, 102.22, 776, 22, 5, 400, 14241, 19890
29.57, 28.58, 102.22, 777, 23, 0, 400, 14236, 19883
29.59, 28.80, 102.22, 777, 22, 0, 400, 14239, 19887
29.59, 28.64, 102.22, 778, 21, 0, 400, 14247, 19891
29.59, 28.58, 102.22, 778, 22, 1, 400, 14247, 19897
29.61, 28.49, 102.22, 778, 21, 0, 400, 14247, 19901
29.59, 28.50, 102.22, 778, 22, 0, 400, 14246, 19897
29.59, 28.56, 102.22, 777, 22, 0, 400, 14244, 19896
29.59, 28.64, 102.22, 777, 22, 6, 400, 14240, 19895
29.56, 28.64, 102.22, 776, 22, 1, 400, 14241, 19895
29.57, 28.73, 102.22, 776, 23, 5, 400, 14244, 19892
29.57, 28.76, 102.22, 777, 19, 3, 400, 14241, 19897
29.57, 28.85, 102.22, 536871464, 22, 3, 400, 14246, 19906
29.56, 28.49, 102.22, 777, 21, 3, 400, 14243, 19900
29.57, 28.80, 102.22, 777, 22, 0, 400, 14246, 19898
29.56, 28.61, 102.22, 778, 17, 3, 400, 14250, 19902
29.56, 28.72, 102.22, 778, 23, 4, 400, 14252, 19898
29.57, 28.44, 102.22, 777, 22, 5, 400, 14251, 19892
29.57, 28.63, 102.22, 777, 20, 0, 400, 14253, 19900
29.59, 28.62, 102.22, 776, 23, 0, 400, 14256, 19900
29.61, 28.61, 102.22, 776, 21, 0, 400, 14257, 19899
29.59, 28.55, 102.22, 777, 22, 6, 400, 14262, 19905
29.59, 28.53, 102.22, 777, 22, 0, 400, 14259, 19908
29.59, 28.41, 102.22, 777, 22, 6, 400, 14255, 19906
29.59, 28.73, 102.22, 777, 23, 6, 400, 14257, 19905
29.59, 28.37, 102.22, 778, 21, 4, 400, 14259, 19898
29.59, 28.37, 102.22, 778, 22, 4, 400, 14261, 19899
29.59, 28.36, 102.22, 777, 22, 2, 400, 14258, 19904
29.57, 28.56, 102.22, 777, 23, 1, 400, 14251, 19899
29.61, 28.35, 102.22, 777, 22, 0, 400, 14254, 19904
29.61, 28.66, 102.22, 777, 22, 4, 400, 14256, 19910
29.61, 28.36, 102.22, 777, 20, 3, 400, 14263, 19909
29.61, 28.54, 102.22, 777, 20, 1, 400, 14265, 19905
29.63, 28.46, 102.22, 777, 22, 0, 400, 14269, 19915
29.61, 28.33, 102.22, 777, 19, 3, 400, 14259, 19905
29.63, 28.30, 102.22, 778, 24, 5, 400, 14265, 19913
29.59, 28.62, 102.22, 778, 21, 2, 400, 14264, 19908
29.61, 28.29, 102.22, 778, 20, 0, 400, 14264, 19908
29.63, 28.34, 102.22, 778, 21, 1, 400, 14268, 19914
29.65, 28.19, 102.22, 777, 20, 0, 400, 14273, 19908
29.59, 28.38, 102.22, 777, 20, 2, 400, 14264, 19914
29.59, 28.26, 102.22, 777, 24, 5, 400, 14269, 19923
29.59, 28.40, 102.22, 777, 21, 6, 400, 14265, 19915
29.59, 28.28, 102.22, 777, 23, 0, 400, 14269, 19921
29.61, 28.24, 102.22, 777, 21, 6, 400, 14265, 19910
29.59, 28.49, 102.22, 778, 22, 2, 400, 14261, 19916
29.59, 28.38, 102.22, 778, 22, 8, 400, 14260, 19916
29.61, 28.19, 102.22, 778, 21, 8, 400, 14260, 19923
29.59, 28.25, 102.22, 778, 21, 3, 400, 14255, 19917
29.59, 28.08, 102.22, 777, 22, 6, 400, 14262, 19909
29.59, 28.32, 102.22, 777, 21, 7, 400, 14259, 19914
29.61, 28.11, 102.22, 777, 21, 8, 400, 14259, 19908
29.61, 28.16, 102.22, 777, 23, 4, 400, 14261, 19915
29.57, 28.08, 102.22, 777, 23, 0, 400, 14267, 19919
29.59, 28.38, 102.22, 777, 23, 0, 400, 14270, 19926
