Temperature, Humidity, Air_Pressure, Light_Intensity, Toxic_Chemical_Level, TVOC_Level, eCO2_Level, H2_Level, Ethanol_Level
25.70, 37.84, 102.09, 376, 49, 1, 401, 13499, 19672
25.72, 37.56, 102.09, 376, 49, 0, 410, 13501, 19680
25.72, 37.71, 102.09, 377, 49, 1, 409, 13496, 19663
25.70, 38.07, 102.09, 377, 50, 3, 414, 13493, 19666
25.70, 38.01, 102.09, 375, 51, 5, 414, 13486, 19664
25.67, 37.24, 102.09, 375, 49, 0, 414, 13492, 19672
25.70, 37.90, 102.09, 373, 49, 3, 412, 13497, 19670
25.74, 37.62, 102.09, 373, 48, 5, 420, 13493, 19668
25.72, 37.76, 102.09, 375, 49, 0, 408, 13491, 19671
25.76, 37.49, 102.10, 375, 46, 5, 420, 13489, 19671
25.74, 38.03, 102.09, 374, 47, 0, 407, 13494, 19668
25.78, 37.59, 102.09, 374, 48, 6, 408, 13490, 19663
25.74, 37.89, 102.09, 374, 48, 3, 406, 13489, 19666
25.74, 37.89, 102.10, 374, 48, 4, 411, 13490, 19669
25.74, 37.87, 102.09, 374, 49, 2, 404, 13491, 19669
25.72, 37.59, 102.09, 374, 48, 1, 412, 13492, 19673
25.76, 38.14, 102.09, 375, 50, 9, 420, 13488, 19662
25.76, 37.71, 102.09, 375, 50, 4, 412, 13485, 19664
25.74, 38.16, 102.09, 375, 49, 0, 415, 13495, 19670
25.78, 37.78, 102.09, 375, 49, 12, 423, 13481, 19661
25.76, 38.10, 102.09, 374, 49, 2, 406, 13486, 19664
25.74, 37.37, 102.09, 374, 48, 8, 413, 13488, 19670
25.74, 38.18, 102.09, 377, 48, 6, 412, 13486, 19664
25.78, 37.81, 102.09, 377, 48, 4, 410, 13485, 19663
25.74, 37.93, 102.09, 374, 47, 7, 407, 13482, 19664
25.76, 37.71, 102.09, 374, 46, 3, 406, 13489, 19665
25.76, 38.07, 102.09, 377, 47, 1, 409, 13496, 19676
25.76, 37.53, 102.09, 377, 47, 0, 404, 13486, 19670
25.74, 37.91, 102.09, 374, 46, 0, 402, 13491, 19679
25.78, 37.72, 102.09, 374, 46, 8, 413, 13486, 19667
25.76, 37.84, 102.09, 376, 47, 10, 406, 13488, 19660
25.79, 37.37, 102.09, 376, 46, 10, 403, 13491, 19677
25.81, 38.03, 102.09, 376, 45, 1, 400, 13494, 19682
25.78, 37.77, 102.09, 376, 47, 10, 410, 13490, 19667
25.76, 37.81, 102.09, 376, 47, 6, 409, 13493, 19675
25.79, 37.52, 102.09, 376, 46, 8, 409, 13489, 19679
25.76, 38.02, 102.09, 377, 47, 6, 406, 13492, 19675
25.76, 37.63, 102.09, 377, 46, 7, 403, 13489, 19679
25.78, 38.07, 102.10, 374, 47, 8, 405, 13483, 19677
25.81, 37.55, 102.09, 374, 45, 9, 404, 13487, 19673
25.76, 37.82, 102.09, 377, 47, 8, 400, 13483, 19674
25.79, 37.68, 102.10, 377, 46, 10, 409, 13486, 19675
25.78, 37.90, 102.10, 373, 46, 10, 400, 13489, 19675
25.78, 37.47, 102.09, 373, 46, 6, 402, 13492, 19669
25.83, 38.03, 102.09, 377, 47, 4, 400, 13490, 19680
25.78, 37.48, 102.09, 377, 46, 4, 402, 13493, 19679
25.78, 37.87, 102.09, 376, 48, 1, 403, 13489, 19681
25.76, 37.60, 102.09, 376, 46, 1, 401, 13489, 19679
25.79, 37.90, 102.10, 373, 46, 2, 404, 13494, 19679
25.81, 37.52, 102.09, 373, 47, 0, 403, 13482, 19675
25.81, 37.92, 102.09, 376, 47, 4, 415, 13478, 19675
25.76, 37.71, 102.09, 376, 48, 4, 410, 13487, 19672
25.83, 38.15, 102.09, 375, 47, 6, 414, 13482, 19676
25.81, 37.60, 102.09, 375, 47, 11, 408, 13488, 19679
25.81, 37.78, 102.09, 374, 48, 11, 413, 13481, 19666
25.83, 37.21, 102.09, 374, 47, 8, 412, 13483, 19672
25.83, 37.93, 102.09, 377, 45, 8, 403, 13486, 19673
25.83, 37.80, 102.10, 377, 48, 0, 400, 13483, 19683
25.81, 37.94, 102.09, 379, 46, 2, 403, 13485, 19682
25.81, 37.23, 102.09, 379, 47, 0, 416, 13479, 19674
25.83, 37.86, 102.09, 381, 46, 8, 412, 13474, 19673
25.85, 37.62, 102.09, 381, 47, 8, 422, 13471, 19669
25.81, 37.87, 102.09, 379, 47, 14, 433, 13461, 19664
25.81, 37.41, 102.09, 379, 48, 11, 431, 13467, 19667
25.83, 37.94, 102.09, 382, 48, 14, 431, 13459, 19670
25.81, 37.56, 102.09, 382, 47, 11, 435, 13462, 19668
25.79, 37.73, 102.09, 379, 49, 10, 433, 13466, 19666
25.83, 37.51, 102.09, 379, 47, 13, 435, 13459, 19668
25.83, 37.85, 102.09, 382, 47, 17, 435, 13458, 19666
25.81, 37.65, 102.09, 382, 49, 9, 422, 13458, 19670
25.85, 37.72, 102.09, 378, 48, 16, 424, 13467, 19663
25.83, 37.39, 102.09, 378, 47, 10, 411, 13479, 19667
25.85, 37.67, 102.09, 383, 49, 9, 411, 13469, 19667
25.85, 37.75, 102.09, 383, 49, 14, 419, 13479, 19662
25.81, 37.72, 102.09, 378, 47, 13, 411, 13471, 19660
25.81, 37.53, 102.09, 378, 49, 17, 412, 13473, 19652
25.83, 37.88, 102.09, 383, 48, 9, 402, 13476, 19661
25.85, 37.47, 102.09, 383, 48, 14, 407, 13480, 19669
25.87, 37.88, 102.09, 378, 47, 9, 407, 13486, 19670
25.85, 37.51, 102.09, 378, 49, 8, 407, 13478, 19671
25.85, 37.74, 102.09, 383, 47, 0, 400, 13479, 19675
25.87, 37.36, 102.09, 383, 48, 7, 404, 13479, 19675
25.87, 37.87, 102.09, 379, 48, 10, 409, 13477, 19665
25.85, 37.44, 102.09, 379, 48, 0, 404, 13478, 19679
25.87, 37.72, 102.09, 383, 48, 7, 404, 13484, 19675
25.83, 37.11, 102.09, 383, 49, 6, 405, 13480, 19681
25.85, 37.77, 102.09, 379, 49, 1, 413, 13479, 19672
25.85, 37.39, 102.09, 379, 49, 6, 409, 13479, 19669
25.85, 37.68, 102.09, 382, 48, 3, 407, 13474, 19675
25.87, 37.33, 102.09, 382, 49, 7, 406, 13474, 19671
25.85, 37.91, 102.09, 379, 47, 11, 412, 13468, 19666
25.87, 37.47, 102.09, 379, 49, 13, 421, 13466, 19667
25.88, 37.61, 102.09, 381, 50, 11, 433, 13451, 19666
25.88, 37.38, 102.09, 381, 49, 17, 450, 13443, 19664
25.85, 37.67, 102.09, 378, 49, 20, 454, 13440, 19656
25.88, 37.44, 102.09, 378, 49, 16, 455, 13436, 19655
25.85, 37.98, 102.09, 381, 49, 21, 455, 13441, 19650
25.88, 37.56, 102.09, 381, 49, 19, 441, 13450, 19661
25.83, 37.88, 102.09, 378, 48, 19, 437, 13451, 19654
25.85, 37.49, 102.09, 378, 49, 21, 430, 13452, 19653
25.85, 37.70, 102.09, 381, 47, 23, 435, 13456, 19651
25.87, 37.76, 102.09, 381, 49, 24, 424, 13455, 19657
25.88, 37.88, 102.09, 377, 48, 22, 425, 13458, 19652
25.85, 37.35, 102.09, 377, 59, 21, 411, 13463, 19651
25.88, 37.81, 102.09, 380, 50, 25, 414, 13466, 19649
25.88, 37.55, 102.09, 380, 48, 22, 407, 13477, 19652
25.88, 37.96, 102.09, 377, 51, 24, 409, 13468, 19645
25.88, 37.79, 102.08, 377, 47, 17, 400, 13475, 19654
25.90, 37.85, 102.09, 380, 49, 12, 401, 13477, 19655
25.88, 37.58, 102.08, 380, 49, 21, 401, 13476, 19653
25.87, 37.81, 102.09, 377, 48, 18, 404, 13477, 19654
25.85, 37.39, 102.09, 377, 49, 15, 400, 13480, 19661
25.88, 38.00, 102.09, 380, 49, 16, 406, 13486, 19662
25.88, 37.83, 102.09, 380, 48, 12, 401, 13481, 19664
25.88, 37.84, 102.09, 376, 49, 18, 401, 13481, 19665
25.94, 37.22, 102.09, 376, 49, 12, 403, 13479, 19666
25.92, 37.60, 102.09, 379, 49, 13, 406, 13482, 19672
25.88, 37.70, 102.09, 379, 49, 13, 411, 13471, 19660
25.85, 37.72, 102.09, 378, 46, 13, 404, 13478, 19666
25.88, 37.34, 102.09, 378, 49, 14, 409, 13477, 19659
25.88, 38.03, 102.09, 379, 48, 13, 402, 13474, 19660
25.90, 37.47, 102.09, 379, 48, 16, 406, 13478, 19659
25.88, 37.81, 102.09, 378, 50, 12, 403, 13481, 19663
25.90, 37.32, 102.09, 378, 49, 13, 400, 13481, 19667
25.90, 37.81, 102.09, 381, 48, 7, 404, 13482, 19671
25.92, 37.47, 102.09, 381, 48, 14, 407, 13483, 19666
25.94, 37.85, 102.09, 377, 49, 7, 400, 13486, 19671
25.90, 37.52, 102.09, 377, 51, 1, 400, 13482, 19675
25.90, 37.87, 102.09, 381, 48, 4, 401, 13488, 19672
25.90, 37.53, 102.09, 381, 47, 3, 400, 13486, 19671
25.90, 37.75, 102.09, 377, 49, 3, 408, 13488, 19677
25.90, 37.12, 102.09, 377, 48, 2, 409, 13492, 19683
25.92, 37.56, 102.08, 381, 49, 2, 412, 13476, 19675
25.90, 37.38, 102.09, 381, 50, 2, 423, 13473, 19673
25.90, 37.62, 102.09, 378, 49, 5, 415, 13470, 19676
25.88, 37.23, 102.09, 378, 50, 5, 424, 13471, 19667
25.92, 37.79, 102.09, 381, 51, 4, 422, 13473, 19681
25.92, 37.70, 102.09, 381, 49, 6, 429, 13468, 19671
25.90, 37.69, 102.09, 376, 49, 1, 422, 13462, 19677
25.92, 37.40, 102.09, 376, 48, 9, 433, 13460, 19673
25.94, 37.75, 102.09, 381, 50, 8, 441, 13457, 19667
25.92, 37.35, 102.09, 381, 50, 4, 431, 13456, 19674
25.92, 37.76, 102.09, 376, 50, 4, 431, 13454, 19672
25.92, 37.52, 102.09, 376, 50, 7, 441, 13453, 19672
25.90, 37.74, 102.09, 380, 49, 13, 444, 13452, 19675
25.92, 37.35, 102.09, 380, 49, 4, 438, 13451, 19671
25.94, 37.71, 102.09, 380, 50, 3, 445, 13451, 19673
25.94, 37.25, 102.09, 380, 49, 7, 451, 13449, 19661
25.94, 37.52, 102.09, 381, 51, 3, 443, 13446, 19668
25.94, 37.62, 102.09, 381, 49, 7, 451, 13441, 19662
25.90, 37.56, 102.09, 380, 49, 11, 458, 13436, 19654
25.94, 37.42, 102.09, 380, 49, 13, 462, 13432, 19654
25.96, 37.83, 102.09, 380, 49, 18, 462, 13433, 19647
25.96, 37.31, 102.09, 380, 51, 22, 467, 13433, 19650
25.97, 37.73, 102.09, 378, 50, 24, 462, 13424, 19638
25.92, 37.15, 102.09, 378, 50, 26, 470, 13424, 19643
25.96, 37.75, 102.09, 380, 50, 22, 469, 13426, 19640
25.96, 37.29, 102.09, 380, 47, 24, 464, 13430, 19641
25.96, 37.80, 102.09, 379, 50, 28, 461, 13437, 19639
25.94, 37.25, 102.09, 379, 49, 19, 449, 13440, 19639
25.99, 37.74, 102.09, 377, 48, 22, 442, 13447, 19644
25.92, 37.31, 102.09, 377, 50, 18, 441, 13446, 19643
25.97, 37.69, 102.09, 378, 49, 17, 435, 13448, 19643
25.92, 37.42, 102.09, 378, 50, 25, 436, 13452, 19652
25.97, 37.73, 102.09, 376, 50, 26, 430, 13454, 19644
25.96, 37.44, 102.09, 376, 49, 17, 431, 13458, 19651
25.94, 37.64, 102.09, 380, 50, 19, 424, 13456, 19645
25.96, 37.29, 102.09, 380, 50, 20, 419, 13460, 19655
25.97, 37.62, 102.09, 376, 51, 13, 417, 13459, 19655
25.99, 37.07, 102.09, 376, 50, 9, 413, 13456, 19661
25.96, 37.59, 102.09, 381, 51, 14, 427, 13454, 19656
25.96, 37.40, 102.09, 381, 50, 14, 422, 13453, 19657
25.94, 37.62, 102.09, 376, 49, 11, 417, 13452, 19660
25.96, 37.43, 102.09, 376, 49, 9, 428, 13452, 19650
25.96, 37.56, 102.09, 381, 50, 14, 433, 13453, 19654
26.01, 37.50, 102.09, 381, 51, 9, 422, 13449, 19658
25.96, 37.63, 102.09, 377, 51, 13, 425, 13445, 19656
25.97, 37.54, 102.09, 377, 50, 15, 429, 13448, 19649
25.97, 37.57, 102.09, 380, 50, 16, 426, 13449, 19653
25.97, 37.17, 102.09, 380, 51, 12, 422, 13457, 19655
25.99, 37.55, 102.09, 377, 50, 12, 427, 13455, 19653
25.99, 37.25, 102.09, 377, 50, 13, 425, 13452, 19655
25.96, 37.50, 102.09, 382, 52, 10, 420, 13454, 19655
25.99, 37.40, 102.09, 382, 50, 11, 424, 13450, 19656
26.01, 37.46, 102.09, 381, 50, 10, 415, 13454, 19660
25.97, 37.45, 102.09, 381, 50, 8, 417, 13449, 19660
25.97, 37.59, 102.09, 380, 50, 8, 430, 13446, 19648
26.01, 37.37, 102.09, 380, 49, 11, 425, 13448, 19656
26.01, 37.66, 102.09, 382, 50, 15, 434, 13446, 19648
25.96, 37.11, 102.09, 382, 49, 12, 427, 13447, 19653
25.97, 37.48, 102.09, 379, 50, 16, 422, 13446, 19658
25.99, 37.29, 102.09, 379, 49, 13, 437, 13441, 19648
26.01, 37.57, 102.09, 383, 50, 20, 438, 13441, 19648
26.01, 37.17, 102.09, 383, 50, 14, 430, 13442, 19656
25.97, 37.55, 102.09, 378, 50, 11, 436, 13433, 19654
25.99, 37.40, 102.09, 378, 50, 15, 439, 13431, 19641
26.01, 37.39, 102.09, 382, 49, 14, 437, 13434, 19647
26.01, 37.38, 102.09, 382, 51, 15, 438, 13434, 19645
25.97, 37.23, 102.09, 378, 50, 16, 433, 13437, 19658
26.03, 37.30, 102.09, 378, 50, 15, 429, 13435, 19648
25.99, 37.48, 102.09, 381, 47, 14, 429, 13438, 19642
25.99, 37.44, 102.09, 381, 50, 17, 433, 13440, 19643
26.03, 37.58, 102.09, 378, 50, 13, 428, 13444, 19649
26.01, 37.30, 102.09, 378, 48, 18, 426, 13443, 19651
26.01, 37.48, 102.09, 379, 50, 16, 429, 13438, 19642
26.03, 37.37, 102.09, 379, 50, 14, 423, 13436, 19648
25.99, 37.43, 102.09, 381, 50, 22, 425, 13439, 19641
26.01, 37.55, 102.09, 381, 49, 18, 419, 13448, 19648
26.01, 37.72, 102.09, 379, 49, 14, 411, 13443, 19648
26.01, 37.16, 102.09, 379, 50, 17, 422, 13447, 19650
26.05, 37.57, 102.09, 382, 50, 22, 420, 13446, 19647
26.05, 37.13, 102.09, 382, 50, 14, 414, 13444, 19648
26.03, 37.59, 102.09, 378, 49, 10, 414, 13445, 19647
26.05, 36.91, 102.09, 378, 50, 15, 420, 13444, 19652
26.05, 37.52, 102.09, 383, 51, 13, 421, 13440, 19655
26.01, 37.36, 102.09, 383, 49, 16, 424, 13437, 19649
26.03, 37.68, 102.09, 379, 49, 18, 431, 13438, 19647
26.03, 37.19, 102.09, 379, 50, 16, 435, 13433, 19654
26.06, 37.52, 102.09, 382, 50, 12, 425, 13435, 19656
26.03, 37.45, 102.09, 382, 49, 12, 422, 13443, 19652
26.01, 37.56, 102.09, 379, 49, 14, 418, 13440, 19652
26.03, 37.31, 102.09, 379, 49, 11, 416, 13445, 19644
26.08, 37.72, 102.09, 382, 50, 17, 412, 13446, 19649
26.05, 37.25, 102.09, 382, 49, 20, 411, 13451, 19655
26.06, 37.44, 102.09, 379, 50, 18, 408, 13452, 19649
26.05, 36.94, 102.09, 379, 50, 14, 400, 13454, 19646
26.01, 37.49, 102.09, 382, 49, 14, 401, 13459, 19646
26.08, 37.42, 102.10, 382, 51, 16, 400, 13461, 19654
26.05, 37.67, 102.09, 381, 50, 16, 402, 13462, 19655
26.08, 36.97, 102.09, 381, 49, 6, 400, 13469, 19662
26.06, 37.48, 102.09, 381, 49, 1, 400, 13459, 19662
26.01, 37.26, 102.09, 381, 49, 0, 404, 13460, 19667
26.06, 37.49, 102.09, 381, 48, 4, 401, 13457, 19662
26.05, 37.32, 102.09, 381, 50, 5, 406, 13461, 19671
26.06, 37.46, 102.09, 380, 50, 6, 406, 13460, 19657
26.01, 37.21, 102.09, 380, 49, 2, 406, 13457, 19666
26.03, 37.44, 102.09, 381, 50, 4, 402, 13463, 19673
26.06, 37.01, 102.09, 381, 50, 8, 405, 13454, 19670
26.08, 37.49, 102.09, 378, 49, 4, 403, 13459, 19667
26.05, 37.10, 102.09, 378, 47, 5, 411, 13455, 19665
26.06, 37.49, 102.09, 382, 50, 0, 400, 13462, 19672
26.06, 37.06, 102.09, 382, 50, 6, 400, 13457, 19665
26.06, 37.50, 102.09, 379, 49, 0, 404, 13464, 19678
26.06, 37.15, 102.09, 379, 50, 0, 400, 13461, 19679
26.06, 37.24, 102.09, 382, 49, 6, 412, 13460, 19670
26.08, 37.01, 102.09, 382, 49, 7, 406, 13465, 19679
26.06, 37.40, 102.09, 378, 49, 1, 412, 13464, 19679
26.10, 36.93, 102.09, 378, 49, 1, 412, 13458, 19678
26.08, 37.70, 102.09, 382, 49, 1, 414, 13461, 19681
26.06, 37.12, 102.09, 382, 50, 2, 409, 13453, 19679
26.08, 37.46, 102.09, 378, 48, 0, 406, 13461, 19687
26.12, 37.31, 102.09, 378, 50, 2, 408, 13454, 19677
26.10, 37.50, 102.09, 383, 48, 6, 409, 13455, 19676
26.08, 37.31, 102.09, 383, 49, 4, 409, 13458, 19681
26.08, 37.42, 102.09, 378, 51, 8, 412, 13456, 19676
26.12, 37.28, 102.09, 378, 50, 4, 405, 13457, 19680
26.10, 37.47, 102.09, 383, 49, 9, 421, 13457, 19670
26.14, 37.19, 102.09, 383, 50, 5, 401, 13457, 19670
26.08, 37.44, 102.09, 378, 51, 7, 402, 13457, 19675
26.06, 36.84, 102.09, 378, 49, 10, 410, 13454, 19671
26.08, 37.56, 102.09, 383, 51, 1, 409, 13458, 19675
26.10, 37.23, 102.09, 383, 50, 1, 404, 13455, 19679
26.14, 37.55, 102.09, 381, 49, 7, 404, 13456, 19675
26.12, 37.51, 102.09, 381, 50, 5, 402, 13455, 19672
26.10, 37.56, 102.09, 380, 50, 0, 400, 13456, 19672
