Temperature, Humidity, Air_Pressure, Light_Intensity, Toxic_Chemical_Level, TVOC_Level, eCO2_Level, H2_Level, Ethanol_Level
24.79, 24.37, 102.38, 491, 25, 83, 400, 14538, 20880
24.79, 24.17, 102.38, 491, 27, 84, 400, 14547, 20885
24.77, 24.23, 102.38, 489, 25, 77, 400, 14545, 20884
24.79, 23.98, 102.38, 489, 24, 87, 400, 14544, 20882
24.79, 24.22, 102.38, 487, 24, 79, 400, 14544, 20886
24.73, 23.86, 102.38, 487, 25, 67, 400, 14552, 20894
24.77, 24.00, 102.38, 487, 25, 74, 400, 14539, 20884
24.73, 24.16, 102.38, 487, 23, 75, 400, 14545, 20892
24.77, 24.29, 102.38, 486, 26, 77, 400, 14551, 20894
24.75, 23.67, 102.38, 486, 25, 73, 400, 14542, 20893
24.79, 24.26, 102.38, 486, 25, 79, 400, 14537, 20890
24.75, 24.00, 102.38, 486, 24, 79, 400, 14541, 20880
24.79, 24.06, 102.38, 486, 25, 78, 400, 14539, 20884
24.79, 23.84, 102.38, 486, 24, 82, 400, 14539, 20889
24.77, 24.17, 102.38, 486, 26, 79, 400, 14535, 20885
24.75, 24.00, 102.38, 486, 25, 80, 400, 14535, 20883
24.80, 24.08, 102.38, 486, 25, 82, 400, 14540, 20884
24.80, 23.77, 102.38, 486, 25, 78, 400, 14542, 20893
24.79, 23.98, 102.38, 486, 25, 73, 400, 14540, 20888
24.79, 23.53, 102.38, 486, 26, 71, 400, 14541, 20883
24.79, 24.05, 102.38, 486, 23, 78, 400, 14535, 20889
24.80, 23.65, 102.38, 486, 25, 77, 400, 14536, 20880
24.80, 24.11, 102.38, 486, 24, 85, 400, 14534, 20884
24.79, 23.51, 102.38, 486, 24, 79, 400, 14527, 20882
24.80, 23.83, 102.38, 486, 26, 80, 400, 14535, 20883
24.80, 23.83, 102.38, 486, 26, 80, 400, 14533, 20891
24.80, 23.73, 102.38, 486, 26, 78, 400, 14531, 20886
24.79, 23.40, 102.38, 486, 24, 76, 400, 14532, 20882
24.82, 23.85, 102.38, 486, 26, 76, 400, 14532, 20882
24.79, 23.37, 102.38, 486, 25, 80, 400, 14534, 20888
24.84, 23.79, 102.38, 486, 26, 73, 400, 14535, 20887
24.84, 23.53, 102.38, 486, 26, 74, 400, 14534, 20894
24.86, 24.00, 102.38, 486, 25, 77, 400, 14534, 20884
24.82, 23.42, 102.38, 486, 26, 73, 400, 14542, 20903
24.84, 23.97, 102.38, 486, 26, 75, 400, 14531, 20889
24.86, 23.56, 102.38, 486, 26, 72, 400, 14534, 20894
24.80, 23.58, 102.38, 486, 25, 73, 400, 14532, 20890
24.80, 23.80, 102.38, 486, 26, 80, 400, 14525, 20890
24.84, 23.81, 102.38, 486, 26, 75, 400, 14528, 20894
24.84, 23.24, 102.38, 486, 26, 74, 400, 14524, 20887
24.82, 23.79, 102.38, 486, 26, 73, 400, 14522, 20890
24.86, 23.70, 102.38, 486, 26, 76, 400, 14530, 20886
24.84, 23.81, 102.38, 486, 27, 72, 400, 14517, 20882
24.82, 23.58, 102.39, 486, 27, 76, 400, 14522, 20888
24.82, 23.68, 102.39, 486, 26, 76, 400, 14523, 20888
24.84, 23.57, 102.38, 486, 26, 77, 400, 14527, 20884
24.84, 23.64, 102.38, 486, 26, 77, 400, 14518, 20883
24.82, 23.13, 102.38, 486, 26, 84, 400, 14522, 20882
24.88, 23.66, 102.38, 486, 24, 84, 400, 14518, 20883
24.82, 23.25, 102.38, 486, 27, 79, 400, 14522, 20884
24.84, 23.52, 102.38, 486, 27, 79, 400, 14524, 20885
24.86, 23.31, 102.39, 486, 27, 82, 400, 14515, 20881
24.84, 23.68, 102.38, 486, 27, 83, 400, 14513, 20870
24.84, 23.06, 102.38, 486, 26, 81, 400, 14520, 20876
24.86, 23.59, 102.38, 486, 26, 81, 400, 14516, 20868
24.89, 23.45, 102.38, 486, 27, 82, 400, 14517, 20871
24.88, 23.50, 102.38, 486, 24, 81, 400, 14519, 20881
24.86, 23.10, 102.38, 486, 27, 77, 400, 14521, 20874
24.86, 23.58, 102.38, 486, 26, 86, 400, 14513, 20865
24.88, 23.05, 102.39, 486, 26, 85, 400, 14519, 20874
24.84, 23.46, 102.38, 486, 26, 84, 400, 14513, 20875
24.86, 22.97, 102.38, 486, 26, 88, 400, 14519, 20873
24.86, 23.56, 102.38, 486, 27, 83, 400, 14517, 20872
24.86, 23.23, 102.39, 486, 26, 86, 400, 14517, 20874
24.88, 23.48, 102.38, 486, 26, 82, 400, 14511, 20869
24.88, 23.17, 102.38, 486, 26, 89, 400, 14507, 20866
24.89, 23.60, 102.38, 486, 26, 93, 400, 14507, 20870
24.88, 23.34, 102.38, 486, 26, 85, 400, 14506, 20861
24.86, 23.64, 102.38, 486, 27, 93, 400, 14503, 20862
24.88, 23.18, 102.38, 486, 28, 89, 400, 14508, 20857
24.84, 23.42, 102.38, 486, 26, 91, 400, 14506, 20862
24.89, 23.04, 102.38, 486, 27, 90, 400, 14511, 20862
24.88, 23.44, 102.38, 486, 26, 97, 400, 14507, 20854
24.89, 23.36, 102.38, 486, 27, 92, 400, 14507, 20856
24.89, 23.30, 102.38, 486, 26, 93, 400, 14506, 20859
24.88, 23.04, 102.38, 486, 27, 91, 400, 14511, 20863
24.89, 23.27, 102.38, 486, 27, 94, 400, 14507, 20853
24.88, 23.21, 102.38, 486, 27, 94, 400, 14508, 20855
24.88, 23.43, 102.38, 486, 27, 98, 400, 14508, 20853
24.89, 22.97, 102.38, 486, 26, 96, 400, 14508, 20858
24.88, 23.44, 102.38, 486, 27, 92, 400, 14507, 20855
24.89, 23.24, 102.38, 486, 27, 95, 400, 14510, 20852
24.89, 23.37, 102.38, 486, 27, 105, 400, 14500, 20845
24.88, 23.01, 102.38, 486, 26, 98, 400, 14508, 20850
24.88, 23.43, 102.38, 486, 28, 98, 400, 14500, 20851
24.88, 23.03, 102.38, 486, 27, 101, 400, 14505, 20845
24.88, 23.15, 102.38, 486, 26, 102, 400, 14504, 20845
24.86, 23.12, 102.38, 486, 24, 104, 400, 14501, 20848
24.88, 23.49, 102.38, 486, 28, 98, 400, 14503, 20837
24.86, 22.86, 102.38, 486, 26, 105, 400, 14502, 20837
24.86, 23.35, 102.38, 486, 25, 106, 400, 14508, 20845
24.88, 22.87, 102.39, 486, 27, 97, 400, 14507, 20845
24.89, 23.34, 102.38, 486, 26, 99, 400, 14508, 20842
24.86, 22.76, 102.38, 486, 26, 104, 400, 14500, 20845
24.86, 23.34, 102.38, 486, 27, 107, 400, 14507, 20844
24.86, 23.12, 102.38, 486, 26, 107, 400, 14502, 20838
24.88, 23.14, 102.38, 486, 27, 104, 400, 14500, 20838
24.88, 23.03, 102.39, 486, 27, 108, 400, 14500, 20842
24.89, 23.10, 102.39, 486, 27, 112, 400, 14500, 20841
24.86, 22.91, 102.38, 486, 27, 106, 400, 14501, 20841
24.86, 23.08, 102.38, 486, 26, 105, 400, 14498, 20839
24.89, 22.85, 102.38, 486, 28, 107, 400, 14498, 20837
24.89, 23.17, 102.38, 486, 25, 108, 400, 14498, 20835
24.89, 23.08, 102.38, 486, 28, 109, 400, 14499, 20841
24.88, 23.28, 102.38, 486, 27, 112, 400, 14491, 20833
24.88, 22.89, 102.38, 486, 26, 109, 400, 14497, 20832
24.91, 23.13, 102.38, 486, 26, 103, 400, 14497, 20836
24.89, 22.60, 102.38, 486, 27, 102, 400, 14498, 20824
24.88, 23.22, 102.38, 486, 27, 103, 400, 14497, 20837
24.95, 22.99, 102.38, 486, 28, 106, 400, 14496, 20825
24.89, 23.22, 102.38, 486, 28, 113, 400, 14492, 20824
24.89, 23.05, 102.38, 486, 27, 107, 400, 14493, 20827
24.91, 23.21, 102.38, 486, 27, 105, 400, 14496, 20831
24.88, 23.02, 102.38, 486, 27, 108, 400, 14494, 20829
24.91, 23.22, 102.38, 486, 28, 116, 400, 14485, 20822
24.91, 22.89, 102.38, 486, 25, 113, 400, 14491, 20830
24.88, 23.28, 102.38, 486, 27, 112, 400, 14490, 20820
24.89, 23.07, 102.38, 486, 27, 111, 400, 14494, 20831
24.89, 23.11, 102.38, 486, 30, 119, 400, 14489, 20823
24.89, 22.73, 102.38, 486, 27, 120, 400, 14485, 20819
24.89, 23.04, 102.38, 486, 28, 115, 400, 14484, 20817
24.89, 22.58, 102.38, 486, 28, 115, 400, 14484, 20816
24.93, 23.21, 102.38, 486, 28, 119, 400, 14482, 20818
24.93, 23.17, 102.38, 486, 26, 117, 400, 14480, 20810
24.88, 22.93, 102.38, 486, 28, 120, 400, 14484, 20808
24.91, 22.77, 102.38, 486, 28, 114, 400, 14482, 20815
24.84, 23.07, 102.39, 486, 24, 122, 400, 14482, 20806
24.91, 22.62, 102.39, 486, 26, 123, 400, 14486, 20808
24.89, 22.93, 102.38, 486, 27, 127, 400, 14481, 20816
24.89, 22.68, 102.38, 486, 27, 127, 400, 14481, 20810
24.89, 23.02, 102.38, 486, 28, 115, 400, 14484, 20813
24.88, 22.86, 102.39, 486, 27, 130, 400, 14483, 20806
24.89, 23.16, 102.38, 486, 28, 121, 400, 14483, 20806
24.88, 22.45, 102.38, 486, 27, 121, 400, 14482, 20805
24.89, 23.03, 102.38, 487, 27, 125, 400, 14479, 20811
24.89, 22.98, 102.38, 487, 28, 127, 400, 14483, 20799
24.91, 22.92, 102.38, 486, 28, 124, 400, 14483, 20805
24.88, 22.81, 102.38, 486, 27, 126, 400, 14480, 20796
24.89, 22.92, 102.38, 486, 27, 125, 400, 14484, 20804
24.89, 23.04, 102.38, 486, 27, 124, 400, 14485, 20798
24.89, 23.00, 102.38, 486, 28, 116, 400, 14483, 20804
24.91, 22.77, 102.38, 486, 26, 128, 400, 14483, 20799
24.93, 23.14, 102.38, 486, 28, 127, 400, 14481, 20806
24.89, 22.90, 102.38, 486, 28, 126, 400, 14483, 20802
24.93, 23.14, 102.38, 487, 26, 134, 400, 14479, 20800
24.93, 22.58, 102.38, 487, 28, 132, 400, 14483, 20796
24.88, 22.99, 102.38, 486, 28, 126, 400, 14482, 20788
24.89, 22.64, 102.38, 486, 27, 135, 400, 14479, 20792
24.91, 23.21, 102.38, 486, 27, 133, 400, 14476, 20792
24.91, 22.57, 102.38, 486, 29, 133, 400, 14482, 20799
24.88, 22.88, 102.38, 486, 29, 129, 400, 14483, 20788
24.88, 22.52, 102.38, 486, 28, 140, 400, 14478, 20786
24.91, 22.95, 102.38, 486, 28, 132, 400, 14475, 20786
24.89, 22.53, 102.39, 486, 28, 134, 400, 14479, 20794
24.89, 22.83, 102.38, 486, 28, 138, 400, 14477, 20783
24.91, 22.99, 102.39, 486, 28, 132, 400, 14475, 20778
24.91, 22.81, 102.38, 486, 28, 134, 400, 14480, 20781
24.88, 22.54, 102.39, 486, 27, 138, 400, 14477, 20785
24.88, 22.96, 102.38, 486, 24, 133, 400, 14476, 20794
24.91, 22.76, 102.38, 486, 28, 141, 400, 14475, 20790
24.89, 23.07, 102.38, 486, 28, 138, 400, 14472, 20782
24.91, 22.91, 102.39, 486, 27, 131, 400, 14473, 20789
24.91, 23.01, 102.38, 486, 28, 137, 400, 14470, 20774
24.91, 22.90, 102.39, 486, 26, 138, 400, 14471, 20791
24.93, 22.96, 102.38, 486, 26, 135, 400, 14476, 20785
24.89, 22.39, 102.39, 486, 27, 143, 400, 14471, 20777
24.88, 23.05, 102.39, 486, 28, 146, 400, 14467, 20782
24.91, 22.52, 102.38, 486, 26, 138, 400, 14464, 20776
24.91, 23.06, 102.39, 486, 24, 140, 400, 14473, 20781
24.93, 22.38, 102.38, 486, 26, 141, 400, 14465, 20769
24.93, 23.07, 102.39, 486, 28, 145, 400, 14468, 20772
24.91, 22.48, 102.39, 486, 28, 143, 400, 14467, 20768
24.91, 23.08, 102.39, 486, 27, 142, 400, 14471, 20770
24.93, 22.51, 102.38, 486, 28, 143, 400, 14468, 20771
24.93, 23.04, 102.39, 486, 30, 144, 400, 14464, 20764
24.91, 22.71, 102.39, 486, 27, 145, 400, 14465, 20770
24.95, 23.08, 102.39, 486, 27, 149, 400, 14454, 20769
24.89, 22.54, 102.39, 486, 27, 148, 400, 14462, 20768
24.93, 23.24, 102.39, 486, 26, 155, 400, 14461, 20766
24.93, 22.50, 102.38, 486, 27, 146, 400, 14460, 20766
24.91, 22.95, 102.39, 486, 27, 147, 400, 14460, 20762
24.91, 22.39, 102.38, 486, 28, 149, 400, 14464, 20763
24.91, 23.13, 102.39, 486, 27, 151, 400, 14458, 20767
24.91, 22.88, 102.39, 486, 28, 151, 400, 14453, 20754
24.93, 22.80, 102.38, 486, 28, 155, 400, 14455, 20754
24.93, 22.63, 102.38, 486, 26, 150, 400, 14461, 20747
24.89, 22.78, 102.38, 486, 28, 151, 400, 14460, 20756
24.91, 22.67, 102.39, 486, 28, 155, 400, 14455, 20755
24.93, 22.97, 102.39, 486, 27, 151, 400, 14456, 20760
24.93, 22.59, 102.39, 486, 27, 152, 400, 14452, 20759
24.95, 23.20, 102.39, 486, 28, 149, 400, 14457, 20766
24.95, 22.87, 102.39, 486, 27, 152, 400, 14446, 20752
24.93, 23.00, 102.38, 486, 29, 154, 400, 14453, 20750
24.93, 22.81, 102.38, 486, 27, 156, 400, 14450, 20757
24.95, 22.97, 102.39, 486, 28, 151, 400, 14445, 20745
24.95, 22.90, 102.38, 486, 29, 152, 400, 14447, 20748
24.97, 22.98, 102.38, 486, 27, 156, 400, 14447, 20754
24.93, 22.53, 102.38, 486, 27, 156, 400, 14451, 20752
24.89, 22.93, 102.39, 486, 28, 154, 400, 14449, 20748
24.93, 22.66, 102.38, 486, 28, 159, 400, 14445, 20744
24.95, 23.15, 102.38, 486, 29, 159, 400, 14446, 20744
24.93, 22.54, 102.39, 486, 26, 163, 400, 14446, 20740
24.91, 22.96, 102.38, 486, 28, 159, 400, 14445, 20747
24.95, 22.53, 102.38, 486, 27, 164, 400, 14445, 20743
24.95, 22.84, 102.38, 486, 28, 165, 400, 14448, 20732
24.93, 22.39, 102.39, 486, 28, 162, 400, 14442, 20741
24.91, 22.92, 102.38, 486, 28, 159, 400, 14451, 20744
24.98, 23.00, 102.38, 486, 26, 161, 400, 14444, 20737
24.95, 23.08, 102.38, 486, 26, 165, 400, 14444, 20740
24.93, 22.53, 102.38, 486, 27, 162, 400, 14447, 20743
24.97, 22.84, 102.38, 486, 27, 162, 400, 14449, 20748
24.97, 22.81, 102.38, 486, 27, 164, 400, 14450, 20746
24.93, 22.96, 102.39, 486, 27, 173, 400, 14435, 20726
24.97, 22.77, 102.38, 486, 26, 168, 400, 14438, 20730
24.95, 22.98, 102.38, 486, 26, 169, 400, 14437, 20723
24.97, 22.58, 102.38, 486, 28, 167, 400, 14435, 20726
24.97, 22.87, 102.38, 486, 29, 169, 400, 14435, 20724
24.97, 22.51, 102.38, 486, 24, 168, 400, 14437, 20726
24.98, 23.16, 102.38, 486, 29, 172, 400, 14444, 20732
24.91, 22.72, 102.38, 486, 28, 169, 400, 14442, 20729
24.98, 22.97, 102.38, 485, 28, 173, 400, 14436, 20722
24.97, 22.42, 102.39, 485, 28, 170, 400, 14436, 20731
24.95, 23.18, 102.38, 485, 29, 170, 400, 14442, 20724
24.97, 22.57, 102.38, 485, 27, 169, 400, 14438, 20734
24.97, 22.92, 102.39, 485, 29, 175, 400, 14432, 20724
24.97, 22.89, 102.38, 485, 29, 172, 400, 14437, 20728
24.97, 23.07, 102.38, 485, 26, 173, 400, 14434, 20722
24.98, 22.59, 102.38, 485, 29, 174, 400, 14434, 20716
24.95, 22.93, 102.38, 485, 28, 178, 400, 14437, 20716
24.93, 23.05, 102.38, 485, 28, 178, 400, 14434, 20719
24.98, 23.07, 102.39, 484, 29, 184, 400, 14431, 20711
24.97, 22.49, 102.38, 484, 29, 175, 400, 14435, 20707
25.00, 22.95, 102.38, 484, 29, 180, 400, 14432, 20702
24.97, 22.55, 102.39, 484, 29, 180, 400, 14431, 20710
25.00, 23.05, 102.38, 485, 28, 182, 400, 14435, 20706
25.00, 22.79, 102.38, 485, 28, 182, 400, 14434, 20713
24.97, 22.88, 102.39, 485, 28, 174, 400, 14437, 20712
24.98, 22.50, 102.38, 485, 26, 184, 400, 14437, 20710
25.00, 22.93, 102.38, 485, 28, 184, 400, 14433, 20703
24.97, 22.69, 102.38, 485, 25, 183, 400, 14431, 20704
25.00, 23.05, 102.38, 485, 28, 190, 400, 14437, 20706
24.98, 22.49, 102.38, 485, 28, 181, 400, 14425, 20698
25.00, 22.92, 102.38, 485, 29, 190, 400, 14422, 20706
25.00, 22.86, 102.38, 485, 28, 187, 400, 14419, 20700
24.98, 22.87, 102.39, 485, 28, 185, 400, 14416, 20699
25.00, 22.40, 102.39, 485, 29, 186, 400, 14409, 20701
25.02, 23.23, 102.39, 485, 29, 182, 400, 14407, 20692
25.00, 22.78, 102.38, 485, 29, 191, 400, 14405, 20687
24.98, 23.01, 102.38, 485, 29, 197, 400, 14404, 20694
24.97, 22.34, 102.38, 485, 29, 200, 400, 14394, 20681
24.98, 22.79, 102.38, 485, 29, 194, 400, 14401, 20694
25.02, 22.45, 102.38, 485, 28, 196, 400, 14398, 20679
24.98, 22.94, 102.39, 486, 28, 196, 400, 14392, 20680
25.00, 22.68, 102.39, 486, 29, 202, 400, 14397, 20676
24.97, 22.96, 102.38, 485, 29, 198, 400, 14396, 20682
24.98, 22.88, 102.38, 485, 29, 199, 400, 14391, 20678
25.00, 23.19, 102.39, 485, 29, 202, 400, 14391, 20677
25.00, 22.86, 102.38, 485, 29, 207, 400, 14393, 20674
25.02, 22.92, 102.38, 485, 29, 204, 400, 14392, 20662
24.98, 22.67, 102.38, 485, 29, 208, 400, 14393, 20666
25.02, 23.03, 102.39, 485, 29, 201, 400, 14391, 20679
25.00, 22.72, 102.39, 485, 29, 203, 400, 14395, 20675
24.95, 22.89, 102.39, 485, 29, 213, 400, 14387, 20664
24.98, 23.13, 102.39, 485, 29, 214, 400, 14393, 20666
24.98, 22.97, 102.39, 485, 29, 207, 400, 14397, 20665
25.00, 22.90, 102.39, 485, 30, 207, 400, 14392, 20664
25.00, 22.95, 102.39, 485, 28, 214, 400, 14390, 20663
25.00, 23.06, 102.39, 485, 26, 210, 400, 14392, 20661
24.98, 23.11, 102.39, 485, 29, 211, 400, 14386, 20655
25.00, 23.02, 102.39, 485, 29, 211, 400, 14394, 20660
25.00, 23.00, 102.39, 485, 29, 211, 400, 14393, 20659
24.98, 22.42, 102.39, 485, 30, 216, 400, 14391, 20652
24.98, 22.95, 102.39, 485, 29, 215, 400, 14392, 20652
24.98, 23.02, 102.38, 485, 30, 210, 400, 14390, 20654
25.00, 23.13, 102.39, 485, 28, 210, 400, 14391, 20657
25.02, 22.70, 102.39, 485, 30, 216, 400, 14392, 20652
25.02, 22.94, 102.39, 485, 30, 219, 400, 14393, 20645
25.00, 22.97, 102.39, 485, 30, 217, 400, 14394, 20655
25.02, 23.24, 102.39, 485, 30, 221, 400, 14384, 20646
24.98, 22.69, 102.39, 485, 30, 220, 400, 14386, 20641
24.98, 23.07, 102.38, 485, 29, 221, 400, 14385, 20632
25.02, 23.13, 102.39, 485, 29, 217, 400, 14383, 20642
25.00, 22.96, 102.39, 485, 28, 222, 400, 14386, 20640
25.00, 22.81, 102.39, 485, 31, 224, 400, 14387, 20633
25.00, 23.11, 102.39, 484, 30, 226, 400, 14383, 20637
25.00, 22.77, 102.38, 484, 29, 221, 400, 14383, 20639
25.02, 23.08, 102.39, 485, 30, 225, 400, 14375, 20623
25.02, 22.96, 102.38, 485, 30, 234, 400, 14366, 20625
24.98, 22.76, 102.39, 485, 31, 233, 400, 14370, 20627
24.98, 22.68, 102.39, 485, 31, 234, 400, 14365, 20623
24.98, 23.09, 102.38, 484, 31, 237, 400, 14360, 20625
25.00, 23.08, 102.39, 484, 30, 239, 400, 14356, 20627
25.00, 23.16, 102.38, 484, 30, 237, 400, 14356, 20619
25.00, 22.66, 102.39, 484, 31, 234, 400, 14354, 20621
25.02, 23.07, 102.39, 485, 30, 238, 400, 14353, 20612
24.98, 23.03, 102.39, 485, 31, 242, 400, 14349, 20615
25.02, 23.11, 102.39, 485, 31, 239, 400, 14355, 20614
24.98, 23.05, 102.39, 485, 31, 242, 400, 14354, 20613
24.97, 23.00, 102.39, 485, 29, 242, 400, 14350, 20607
24.97, 22.65, 102.38, 485, 30, 246, 400, 14352, 20603
24.97, 23.18, 102.39, 484, 29, 248, 400, 14351, 20609
25.02, 22.93, 102.39, 484, 30, 245, 400, 14346, 20604
25.02, 23.15, 102.38, 484, 31, 247, 400, 14349, 20604
24.98, 22.90, 102.38, 484, 31, 247, 400, 14352, 20599
25.04, 23.14, 102.38, 484, 31, 247, 400, 14352, 20591
25.04, 22.68, 102.38, 484, 30, 247, 400, 14358, 20598
25.02, 23.22, 102.39, 485, 30, 248, 400, 14358, 20590
25.00, 23.14, 102.39, 485, 31, 253, 400, 14352, 20597
25.04, 23.44, 102.38, 478, 29, 255, 400, 14358, 20595
25.04, 22.99, 102.39, 478, 30, 251, 400, 14355, 20588
25.04, 23.35, 102.39, 473, 31, 253, 400, 14349, 20593
25.02, 23.26, 102.38, 473, 30, 254, 400, 14350, 20590
25.04, 23.31, 102.39, 460, 30, 250, 400, 14350, 20589
25.06, 23.31, 102.39, 460, 32, 256, 400, 14345, 20586
25.06, 23.12, 102.39, 465, 31, 254, 400, 14351, 20587
25.02, 22.82, 102.39, 465, 32, 264, 400, 14346, 20587
25.06, 23.42, 102.38, 465, 32, 266, 400, 14339, 20583
25.02, 22.98, 102.38, 465, 34, 260, 400, 14343, 20578
25.00, 23.35, 102.38, 465, 31, 266, 400, 14342, 20580
25.04, 22.95, 102.38, 465, 34, 272, 400, 14340, 20568
25.00, 23.19, 102.38, 464, 31, 278, 400, 14335, 20571
25.02, 22.90, 102.38, 464, 32, 281, 400, 14339, 20566
25.04, 23.40, 102.38, 468, 32, 278, 400, 14340, 20571
25.06, 23.00, 102.39, 468, 31, 284, 400, 14339, 20569
25.04, 23.06, 102.39, 529, 29, 282, 400, 14340, 20565
25.02, 23.29, 102.38, 529, 31, 274, 400, 14344, 20564
25.04, 23.40, 102.38, 491, 31, 288, 400, 14337, 20571
25.06, 23.04, 102.39, 491, 31, 283, 400, 14339, 20566
25.02, 23.20, 102.38, 490, 32, 275, 400, 14339, 20565
25.07, 23.19, 102.38, 490, 31, 274, 400, 14343, 20573
25.06, 23.52, 102.38, 489, 32, 277, 400, 14333, 20563
25.06, 23.22, 102.38, 489, 33, 292, 400, 14329, 20560
25.02, 23.26, 102.38, 475, 36, 289, 400, 14330, 20556
25.06, 22.74, 102.38, 475, 33, 296, 400, 14332, 20557
25.04, 23.39, 102.38, 477, 32, 294, 400, 14333, 20550
25.04, 22.78, 102.38, 477, 33, 298, 400, 14331, 20555
25.07, 23.35, 102.39, 477, 32, 297, 400, 14327, 20551
25.06, 23.14, 102.39, 477, 33, 296, 400, 14334, 20555
25.04, 23.33, 102.39, 477, 33, 292, 400, 14335, 20556
25.04, 22.75, 102.38, 477, 34, 292, 400, 14338, 20559
25.06, 23.43, 102.39, 476, 31, 302, 400, 14329, 20560
25.02, 23.05, 102.39, 476, 34, 292, 400, 14328, 20554
25.04, 23.39, 102.39, 475, 34, 301, 400, 14332, 20554
25.06, 22.88, 102.39, 475, 33, 294, 400, 14327, 20549
25.02, 23.26, 102.39, 476, 33, 301, 400, 14336, 20553
25.02, 23.22, 102.39, 476, 32, 296, 400, 14328, 20555
25.00, 23.39, 102.39, 476, 33, 304, 400, 14335, 20548
25.04, 23.22, 102.38, 476, 33, 292, 400, 14336, 20547
25.07, 23.57, 102.38, 476, 33, 301, 400, 14329, 20549
25.06, 22.90, 102.39, 476, 33, 299, 400, 14325, 20551
25.02, 23.27, 102.38, 475, 32, 294, 400, 14331, 20543
25.04, 23.12, 102.38, 475, 33, 316, 400, 14329, 20537
25.06, 23.32, 102.39, 476, 33, 308, 400, 14332, 20545
25.06, 23.22, 102.39, 476, 33, 317, 400, 14342, 20542
25.06, 23.37, 102.38, 475, 31, 303, 400, 14344, 20552
25.04, 23.12, 102.38, 475, 33, 299, 400, 14358, 20545
25.02, 23.33, 102.38, 477, 32, 305, 400, 14363, 20543
25.02, 22.76, 102.38, 477, 33, 308, 400, 14365, 20546
25.02, 23.33, 102.38, 478, 32, 301, 400, 14366, 20545
25.02, 23.28, 102.38, 478, 33, 302, 400, 14368, 20548
25.04, 23.49, 102.39, 478, 30, 299, 400, 14377, 20555
25.04, 23.17, 102.38, 478, 31, 281, 400, 14383, 20558
25.06, 23.37, 102.38, 478, 32, 295, 400, 14380, 20555
24.98, 23.01, 102.38, 478, 32, 286, 400, 14383, 20557
25.00, 23.14, 102.38, 478, 31, 286, 400, 14389, 20557
25.00, 23.08, 102.38, 478, 32, 291, 400, 14386, 20554
25.06, 23.35, 102.38, 478, 31, 284, 400, 14388, 20556
25.02, 23.08, 102.38, 478, 32, 276, 400, 14398, 20569
25.04, 23.45, 102.38, 478, 32, 263, 400, 14392, 20576
